"","Year","EventName","DriverId","TeamName","engine","works","Q1time","Rainfall","FullThrottlePct","SessionCondition","FastestQ1","GapToFastest","PerToFastest","is_beyond_107","Circuit_Match","City","Country","Track.Length..km.","Turns","Direction","Circuit.Type","First.Grand.Prix","Last.Grand.Prix","Races","Best.Lap.Timing","Best.Lap.Driver","Best.Lap.Year","Best.Lap.Time","first.year","last.year"
"168",2014,"Austrian Grand Prix","ericsson","Caterham","Renault",0,72.673,NA,NA,NA,69.514,3.15900000000001,0.0454440832062607,0,"Red Bull Ring","Spielberg"," Austria",4.318,10,"Clockwise","Race","1970 Austrian Grand Prix","2025 Austrian Grand Prix",39,"1:05.619","Carlos Sainz Jr.",2020,65.619,1970,2025
"169",2014,"Austrian Grand Prix","gutierrez","Sauber","Ferrari",0,71.349,NA,NA,NA,69.514,1.83500000000001,0.0263975602037001,0,"Red Bull Ring","Spielberg"," Austria",4.318,10,"Clockwise","Race","1970 Austrian Grand Prix","2025 Austrian Grand Prix",39,"1:05.619","Carlos Sainz Jr.",2020,65.619,1970,2025
"170",2014,"Austrian Grand Prix","vergne","Toro Rosso","Renault",0,70.161,NA,NA,NA,69.514,0.647000000000006,0.00930747763040547,0,"Red Bull Ring","Spielberg"," Austria",4.318,10,"Clockwise","Race","1970 Austrian Grand Prix","2025 Austrian Grand Prix",39,"1:05.619","Carlos Sainz Jr.",2020,65.619,1970,2025
"171",2014,"Austrian Grand Prix","vettel","Red Bull","Renault",0,70.63,NA,NA,NA,69.514,1.116,0.0160543199930949,0,"Red Bull Ring","Spielberg"," Austria",4.318,10,"Clockwise","Race","1970 Austrian Grand Prix","2025 Austrian Grand Prix",39,"1:05.619","Carlos Sainz Jr.",2020,65.619,1970,2025
"172",2014,"Austrian Grand Prix","kvyat","Toro Rosso","Renault",0,69.678,NA,NA,NA,69.514,0.164000000000001,0.00235923698823261,0,"Red Bull Ring","Spielberg"," Austria",4.318,10,"Clockwise","Race","1970 Austrian Grand Prix","2025 Austrian Grand Prix",39,"1:05.619","Carlos Sainz Jr.",2020,65.619,1970,2025
"173",2014,"British Grand Prix","hamilton","Mercedes","Mercedes",1,101.058,NA,NA,NA,100.38,0.678000000000011,0.00675433353257633,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"174",2014,"British Grand Prix","bottas","Williams","Mercedes",0,105.318,NA,NA,NA,100.38,4.938,0.0491930663478781,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"175",2014,"British Grand Prix","ricciardo","Red Bull","Renault",0,104.71,NA,NA,NA,100.38,4.33,0.0431360828850368,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"176",2014,"British Grand Prix","button","McLaren","Mercedes",0,104.425,NA,NA,NA,100.38,4.045,0.0402968718868301,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"177",2014,"British Grand Prix","vettel","Red Bull","Renault",0,105.086,NA,NA,NA,100.38,4.706,0.0468818489738992,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"178",2014,"British Grand Prix","alonso","Ferrari","Ferrari",1,105.935,NA,NA,NA,100.38,5.55500000000001,0.0553397091053996,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"179",2014,"British Grand Prix","kevin_magnussen","McLaren","Mercedes",0,102.507,NA,NA,NA,100.38,2.12700000000001,0.021189479976091,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"180",2014,"British Grand Prix","hulkenberg","Force India","Mercedes",0,101.271,NA,NA,NA,100.38,0.891000000000005,0.00887627017334136,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"181",2014,"British Grand Prix","kvyat","Toro Rosso","Renault",0,101.032,NA,NA,NA,100.38,0.652000000000001,0.00649531779238893,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"182",2014,"British Grand Prix","vergne","Toro Rosso","Renault",0,103.04,NA,NA,NA,100.38,2.66000000000001,0.0264993026499304,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"183",2014,"British Grand Prix","perez","Force India","Mercedes",0,102.146,NA,NA,NA,100.38,1.76600000000001,0.0175931460450289,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"184",2014,"British Grand Prix","grosjean","Lotus","Renault",0,103.121,NA,NA,NA,100.38,2.741,0.0273062363020522,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"185",2014,"British Grand Prix","sutil","Sauber","Ferrari",0,102.603,NA,NA,NA,100.38,2.223,0.0221458457860131,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"186",2014,"British Grand Prix","jules_bianchi","Marussia","Ferrari",0,101.169,NA,NA,NA,100.38,0.789000000000001,0.00786013150029888,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"187",2014,"British Grand Prix","kobayashi","Caterham","Renault",0,109.625,NA,NA,NA,100.38,9.245,0.0921000199242878,1,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"188",2014,"British Grand Prix","chilton","Marussia","Ferrari",0,102.082,NA,NA,NA,100.38,1.702,0.016955568838414,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"189",2014,"British Grand Prix","maldonado","Lotus","Renault",0,103.892,NA,NA,NA,100.38,3.512,0.0349870492129906,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"190",2014,"British Grand Prix","rosberg","Mercedes","Mercedes",1,100.38,NA,NA,NA,100.38,0,0,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"191",2014,"British Grand Prix","ericsson","Caterham","Renault",0,109.421,NA,NA,NA,100.38,9.04100000000001,0.090067742578203,1,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"192",2014,"British Grand Prix","gutierrez","Sauber","Ferrari",0,103.285,NA,NA,NA,100.38,2.905,0.0289400278940028,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"193",2014,"British Grand Prix","massa","Williams","Mercedes",0,105.695,NA,NA,NA,100.38,5.315,0.0529487945805937,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"194",2014,"British Grand Prix","raikkonen","Ferrari","Ferrari",1,106.684,NA,NA,NA,100.38,6.304,0.0628013548515641,0,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"195",2014,"German Grand Prix","rosberg","Mercedes","Mercedes",1,77.631,NA,NA,NA,77.631,0,0,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"196",2014,"German Grand Prix","bottas","Williams","Mercedes",0,78.215,NA,NA,NA,77.631,0.584000000000003,0.00752276796640521,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"197",2014,"German Grand Prix","hamilton","Mercedes","Mercedes",1,78.683,NA,NA,NA,77.631,1.05199999999999,0.013551287501127,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"198",2014,"German Grand Prix","vettel","Red Bull","Renault",0,78.194,NA,NA,NA,77.631,0.563000000000002,0.00725225747446255,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"199",2014,"German Grand Prix","alonso","Ferrari","Ferrari",1,78.389,NA,NA,NA,77.631,0.757999999999996,0.00976414061392994,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"200",2014,"German Grand Prix","ricciardo","Red Bull","Renault",0,78.117,NA,NA,NA,77.631,0.486000000000004,0.00626038567067285,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"201",2014,"German Grand Prix","hulkenberg","Force India","Mercedes",0,78.927,NA,NA,NA,77.631,1.29599999999999,0.0166943617884607,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"202",2014,"German Grand Prix","button","McLaren","Mercedes",0,78.425,NA,NA,NA,77.631,0.793999999999997,0.0102278728858317,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"203",2014,"German Grand Prix","kevin_magnussen","McLaren","Mercedes",0,78.26,NA,NA,NA,77.631,0.629000000000005,0.00810243330628235,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"204",2014,"German Grand Prix","perez","Force India","Mercedes",0,78.916,NA,NA,NA,77.631,1.285,0.0165526658164908,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"205",2014,"German Grand Prix","raikkonen","Ferrari","Ferrari",1,78.534,NA,NA,NA,77.631,0.902999999999992,0.0116319511535339,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"206",2014,"German Grand Prix","maldonado","Lotus","Renault",0,80.195,NA,NA,NA,77.631,2.56399999999999,0.033028042920998,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"207",2014,"German Grand Prix","vergne","Toro Rosso","Renault",0,78.496,NA,NA,NA,77.631,0.864999999999995,0.0111424559776377,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"208",2014,"German Grand Prix","gutierrez","Sauber","Ferrari",0,78.739,NA,NA,NA,77.631,1.108,0.0142726488129743,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"209",2014,"German Grand Prix","jules_bianchi","Marussia","Ferrari",0,79.676,NA,NA,NA,77.631,2.045,0.0263425693344154,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"210",2014,"German Grand Prix","kobayashi","Caterham","Renault",0,80.408,NA,NA,NA,77.631,2.777,0.0357717921964164,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"211",2014,"German Grand Prix","chilton","Marussia","Ferrari",0,80.489,NA,NA,NA,77.631,2.858,0.0368151898081952,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"212",2014,"German Grand Prix","sutil","Sauber","Ferrari",0,79.142,NA,NA,NA,77.631,1.511,0.0194638739678736,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"213",2014,"German Grand Prix","kvyat","Toro Rosso","Renault",0,78.53,NA,NA,NA,77.631,0.899000000000001,0.011580425345545,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"214",2014,"German Grand Prix","grosjean","Lotus","Renault",0,78.894,NA,NA,NA,77.631,1.26300000000001,0.016269273872551,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"215",2014,"German Grand Prix","massa","Williams","Mercedes",0,78.381,NA,NA,NA,77.631,0.75,0.00966108899795185,0,"Hockenheimring","Hockenheim"," Germany",4.574,17,"Clockwise","Race","1970 German Grand Prix","2019 German Grand Prix",37,"1:13.780","Kimi Räikkönen",2004,73.78,1970,2019
"216",2014,"Hungarian Grand Prix","ricciardo","Red Bull","Renault",0,85.495,NA,NA,NA,84.941,0.554000000000002,0.00652217421504341,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"217",2014,"Hungarian Grand Prix","alonso","Ferrari","Ferrari",1,86.087,NA,NA,NA,84.941,1.146,0.0134917177805771,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"218",2014,"Hungarian Grand Prix","rosberg","Mercedes","Mercedes",1,85.227,NA,NA,NA,84.941,0.286000000000001,0.00336704300632205,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"219",2014,"Hungarian Grand Prix","massa","Williams","Mercedes",0,86.592,NA,NA,NA,84.941,1.651,0.0194370209910408,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"220",2014,"Hungarian Grand Prix","raikkonen","Ferrari","Ferrari",1,86.792,NA,NA,NA,84.941,1.851,0.0217915965199374,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"221",2014,"Hungarian Grand Prix","vettel","Red Bull","Renault",0,85.662,NA,NA,NA,84.941,0.721000000000004,0.00848824478167203,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"222",2014,"Hungarian Grand Prix","bottas","Williams","Mercedes",0,85.69,NA,NA,NA,84.941,0.748999999999995,0.00881788535571744,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"223",2014,"Hungarian Grand Prix","vergne","Toro Rosso","Renault",0,84.941,NA,NA,NA,84.941,0,0,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"224",2014,"Hungarian Grand Prix","button","McLaren","Mercedes",0,86.612,NA,NA,NA,84.941,1.67099999999999,0.0196724785439304,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"225",2014,"Hungarian Grand Prix","sutil","Sauber","Ferrari",0,86.027,NA,NA,NA,84.941,1.086,0.0127853451219081,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"226",2014,"Hungarian Grand Prix","kevin_magnussen","McLaren","Mercedes",0,86.578,NA,NA,NA,84.941,1.637,0.0192722007040181,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"227",2014,"Hungarian Grand Prix","kvyat","Toro Rosso","Renault",0,85.361,NA,NA,NA,84.941,0.420000000000002,0.00494460861068273,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"228",2014,"Hungarian Grand Prix","jules_bianchi","Marussia","Ferrari",0,86.728,NA,NA,NA,84.941,1.78700000000001,0.0210381323506906,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"229",2014,"Hungarian Grand Prix","chilton","Marussia","Ferrari",0,87.819,NA,NA,NA,84.941,2.878,0.033882341860821,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"230",2014,"Hungarian Grand Prix","gutierrez","Sauber","Ferrari",0,85.709,NA,NA,NA,84.941,0.768000000000001,0.00904157003096268,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"231",2014,"Hungarian Grand Prix","kobayashi","Caterham","Renault",0,87.139,NA,NA,NA,84.941,2.19799999999999,0.0258767850625728,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"232",2014,"Hungarian Grand Prix","perez","Force India","Mercedes",0,85.91,NA,NA,NA,84.941,0.968999999999994,0.0114079184375036,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"233",2014,"Hungarian Grand Prix","hulkenberg","Force India","Mercedes",0,86.149,NA,NA,NA,84.941,1.208,0.014221636194535,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"234",2014,"Hungarian Grand Prix","grosjean","Lotus","Renault",0,86.136,NA,NA,NA,84.941,1.19499999999999,0.0140685887851567,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"235",2014,"Hungarian Grand Prix","ericsson","Caterham","Renault",0,88.643,NA,NA,NA,84.941,3.702,0.0435831930398747,0,"Hungaroring","Budapest"," Hungary",4.381,14,"Clockwise","Race","1986 Hungarian Grand Prix","2025 Hungarian Grand Prix",40,"1:16.207","Michael Schumacher",2002,76.207,1986,2025
"236",2014,"Belgian Grand Prix","ricciardo","Red Bull","Renault",0,130.089,NA,NA,NA,127.13,2.959,0.0232753873987257,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"237",2014,"Belgian Grand Prix","rosberg","Mercedes","Mercedes",1,127.13,NA,NA,NA,127.13,0,0,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"238",2014,"Belgian Grand Prix","bottas","Williams","Mercedes",0,129.25,NA,NA,NA,127.13,2.12,0.0166758436246362,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"239",2014,"Belgian Grand Prix","raikkonen","Ferrari","Ferrari",1,129.885,NA,NA,NA,127.13,2.755,0.0216707307480531,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"240",2014,"Belgian Grand Prix","vettel","Red Bull","Renault",0,130.105,NA,NA,NA,127.13,2.97499999999999,0.0234012428223078,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"241",2014,"Belgian Grand Prix","button","McLaren","Mercedes",0,130.529,NA,NA,NA,127.13,3.399,0.0267364115472351,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"242",2014,"Belgian Grand Prix","alonso","Ferrari","Ferrari",1,130.197,NA,NA,NA,127.13,3.06700000000001,0.0241249115079054,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"243",2014,"Belgian Grand Prix","perez","Force India","Mercedes",0,130.666,NA,NA,NA,127.13,3.536,0.0278140486116574,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"244",2014,"Belgian Grand Prix","kvyat","Toro Rosso","Renault",0,130.445,NA,NA,NA,127.13,3.315,0.0260756705734288,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"245",2014,"Belgian Grand Prix","hulkenberg","Force India","Mercedes",0,131.267,NA,NA,NA,127.13,4.137,0.0325414929599622,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"246",2014,"Belgian Grand Prix","vergne","Toro Rosso","Renault",0,129.811,NA,NA,NA,127.13,2.68100000000001,0.0210886494139858,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"247",2014,"Belgian Grand Prix","kevin_magnussen","McLaren","Mercedes",0,131.081,NA,NA,NA,127.13,3.95099999999999,0.0310784236608196,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"248",2014,"Belgian Grand Prix","massa","Williams","Mercedes",0,128.403,NA,NA,NA,127.13,1.273,0.0100133721387556,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"249",2014,"Belgian Grand Prix","sutil","Sauber","Ferrari",0,131.051,NA,NA,NA,127.13,3.92099999999999,0.030842444741603,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"250",2014,"Belgian Grand Prix","gutierrez","Sauber","Ferrari",0,133.414,NA,NA,NA,127.13,6.28399999999999,0.0494297176118933,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"251",2014,"Belgian Grand Prix","chilton","Marussia","Ferrari",0,132.566,NA,NA,NA,127.13,5.43600000000001,0.0427593801620389,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
