"","Year","EventName","DriverId","TeamName","engine","works","Q1time","Rainfall","FullThrottlePct","SessionCondition","FastestQ1","GapToFastest","Circuit_Match","City","Country","Track.Length..km.","Turns","Direction","Circuit.Type","First.Grand.Prix","Last.Grand.Prix","Races","Best.Lap.Timing","Best.Lap.Driver","Best.Lap.Year","Best.Lap.Time","first.year","last.year"
"2540",2020,"70th Anniversary Grand Prix","latifi","Williams","Mercedes",0,88.43,"False",70.3252032520325,"dry",86.738,1.69200000000001,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"2541",2020,"70th Anniversary Grand Prix","kevin_magnussen","Haas","Ferrari",0,88.236,"False",70.3252032520325,"dry",86.738,1.498,"Silverstone Circuit","Silverstone"," United Kingdom",5.891,18,"Clockwise","Race","1950 British Grand Prix","2025 British Grand Prix",60,"1:09.832","Nigel Mansell",1987,69.832,1950,2025
"2542",2020,"Spanish Grand Prix","hamilton","Mercedes","Mercedes",1,76.872,"False",62.2154779969651,"dry",76.872,0,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2543",2020,"Spanish Grand Prix","max_verstappen","Red Bull","Honda",1,77.213,"False",62.2154779969651,"dry",76.872,0.340999999999994,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2544",2020,"Spanish Grand Prix","bottas","Mercedes","Mercedes",1,77.243,"False",62.2154779969651,"dry",76.872,0.370999999999995,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2545",2020,"Spanish Grand Prix","stroll","Racing Point","Mercedes",0,77.316,"False",62.2154779969651,"dry",76.872,0.444000000000003,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2546",2020,"Spanish Grand Prix","perez","Racing Point","Mercedes",0,77.117,"False",62.2154779969651,"dry",76.872,0.245000000000005,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2547",2020,"Spanish Grand Prix","sainz","McLaren","Renault",0,77.438,"False",62.2154779969651,"dry",76.872,0.566000000000003,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2548",2020,"Spanish Grand Prix","vettel","Ferrari","Ferrari",1,77.573,"False",62.2154779969651,"dry",76.872,0.701000000000008,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2549",2020,"Spanish Grand Prix","albon","Red Bull","Honda",1,77.419,"False",62.2154779969651,"dry",76.872,0.546999999999997,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2550",2020,"Spanish Grand Prix","gasly","AlphaTauri","Honda",1,77.356,"False",62.2154779969651,"dry",76.872,0.483999999999995,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2551",2020,"Spanish Grand Prix","norris","McLaren","Renault",0,77.577,"False",62.2154779969651,"dry",76.872,0.704999999999998,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2552",2020,"Spanish Grand Prix","ricciardo","Renault","Renault",1,77.667,"False",62.2154779969651,"dry",76.872,0.795000000000002,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2553",2020,"Spanish Grand Prix","kvyat","AlphaTauri","Honda",1,77.676,"False",62.2154779969651,"dry",76.872,0.804000000000002,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2554",2020,"Spanish Grand Prix","ocon","Renault","Renault",1,77.765,"False",62.2154779969651,"dry",76.872,0.893000000000001,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2555",2020,"Spanish Grand Prix","raikkonen","Alfa Romeo Racing Orlen","Ferrari",0,77.797,"False",62.2154779969651,"dry",76.872,0.924999999999997,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2556",2020,"Spanish Grand Prix","kevin_magnussen","Haas","Ferrari",0,77.908,"False",62.2154779969651,"dry",76.872,1.036,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2557",2020,"Spanish Grand Prix","giovinazzi","Alfa Romeo Racing Orlen","Ferrari",0,78.697,"False",62.2154779969651,"dry",76.872,1.825,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2558",2020,"Spanish Grand Prix","russell","Williams","Mercedes",0,78.099,"False",62.2154779969651,"dry",76.872,1.227,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2559",2020,"Spanish Grand Prix","latifi","Williams","Mercedes",0,78.532,"False",62.2154779969651,"dry",76.872,1.66,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2560",2020,"Spanish Grand Prix","grosjean","Haas","Ferrari",0,78.089,"False",62.2154779969651,"dry",76.872,1.217,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2561",2020,"Spanish Grand Prix","leclerc","Ferrari","Ferrari",1,77.256,"False",62.2154779969651,"dry",76.872,0.384,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"2562",2020,"Belgian Grand Prix","hamilton","Mercedes","Mercedes",1,102.323,"False",71.2826333711691,"dry",102.323,0,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2563",2020,"Belgian Grand Prix","bottas","Mercedes","Mercedes",1,102.534,"False",71.2826333711691,"dry",102.323,0.211000000000013,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2564",2020,"Belgian Grand Prix","max_verstappen","Red Bull","Honda",1,103.197,"False",71.2826333711691,"dry",102.323,0.874000000000009,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2565",2020,"Belgian Grand Prix","ricciardo","Renault","Renault",1,103.309,"False",71.2826333711691,"dry",102.323,0.986000000000004,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2566",2020,"Belgian Grand Prix","ocon","Renault","Renault",1,103.505,"False",71.2826333711691,"dry",102.323,1.182,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2567",2020,"Belgian Grand Prix","albon","Red Bull","Honda",1,103.418,"False",71.2826333711691,"dry",102.323,1.09500000000001,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2568",2020,"Belgian Grand Prix","norris","McLaren","Renault",0,103.514,"False",71.2826333711691,"dry",102.323,1.191,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2569",2020,"Belgian Grand Prix","gasly","AlphaTauri","Honda",1,103.262,"False",71.2826333711691,"dry",102.323,0.939000000000007,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2570",2020,"Belgian Grand Prix","stroll","Racing Point","Mercedes",0,103.265,"False",71.2826333711691,"dry",102.323,0.942000000000007,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2571",2020,"Belgian Grand Prix","perez","Racing Point","Mercedes",0,103.349,"False",71.2826333711691,"dry",102.323,1.02600000000001,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2572",2020,"Belgian Grand Prix","kvyat","AlphaTauri","Honda",1,103.267,"False",71.2826333711691,"dry",102.323,0.944000000000003,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2573",2020,"Belgian Grand Prix","raikkonen","Alfa Romeo Racing Orlen","Ferrari",0,103.743,"False",71.2826333711691,"dry",102.323,1.42,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2574",2020,"Belgian Grand Prix","vettel","Ferrari","Ferrari",1,103.567,"False",71.2826333711691,"dry",102.323,1.244,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2575",2020,"Belgian Grand Prix","leclerc","Ferrari","Ferrari",1,103.656,"False",71.2826333711691,"dry",102.323,1.33300000000001,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2576",2020,"Belgian Grand Prix","grosjean","Haas","Ferrari",0,103.838,"False",71.2826333711691,"dry",102.323,1.515,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2577",2020,"Belgian Grand Prix","latifi","Williams","Mercedes",0,104.138,"False",71.2826333711691,"dry",102.323,1.81500000000001,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2578",2020,"Belgian Grand Prix","kevin_magnussen","Haas","Ferrari",0,104.314,"False",71.2826333711691,"dry",102.323,1.991,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2579",2020,"Belgian Grand Prix","giovinazzi","Alfa Romeo Racing Orlen","Ferrari",0,103.95,"False",71.2826333711691,"dry",102.323,1.62700000000001,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2580",2020,"Belgian Grand Prix","russell","Williams","Mercedes",0,103.63,"False",71.2826333711691,"dry",102.323,1.307,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2581",2020,"Belgian Grand Prix","sainz","McLaren","Renault",0,103.322,"False",71.2826333711691,"dry",102.323,0.999000000000009,"Circuit de Spa-Francorchamps","Spa"," Belgium",7.004,19,"Clockwise","Race","1950 Belgian Grand Prix","2025 Belgian Grand Prix",58,"1:44.701","Sergio Pérez",2024,104.701,1950,2025
"2582",2020,"Italian Grand Prix","gasly","AlphaTauri","Honda",1,80.145,"False",75.9825327510917,"dry",79.514,0.631,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2583",2020,"Italian Grand Prix","sainz","McLaren","Renault",0,80.099,"False",75.9825327510917,"dry",79.514,0.585000000000008,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2584",2020,"Italian Grand Prix","stroll","Racing Point","Mercedes",0,80.4,"False",75.9825327510917,"dry",79.514,0.88600000000001,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2585",2020,"Italian Grand Prix","norris","McLaren","Renault",0,80.344,"False",75.9825327510917,"dry",79.514,0.829999999999998,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2586",2020,"Italian Grand Prix","bottas","Mercedes","Mercedes",1,79.786,"False",75.9825327510917,"dry",79.514,0.272000000000006,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2587",2020,"Italian Grand Prix","ricciardo","Renault","Renault",1,80.548,"False",75.9825327510917,"dry",79.514,1.03400000000001,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2588",2020,"Italian Grand Prix","hamilton","Mercedes","Mercedes",1,79.514,"False",75.9825327510917,"dry",79.514,0,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2589",2020,"Italian Grand Prix","ocon","Renault","Renault",1,80.747,"False",75.9825327510917,"dry",79.514,1.233,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2590",2020,"Italian Grand Prix","kvyat","AlphaTauri","Honda",1,80.307,"False",75.9825327510917,"dry",79.514,0.793000000000006,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2591",2020,"Italian Grand Prix","perez","Racing Point","Mercedes",0,80.048,"False",75.9825327510917,"dry",79.514,0.534000000000006,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2592",2020,"Italian Grand Prix","latifi","Williams","Mercedes",0,81.717,"False",75.9825327510917,"dry",79.514,2.203,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2593",2020,"Italian Grand Prix","grosjean","Haas","Ferrari",0,81.139,"False",75.9825327510917,"dry",79.514,1.625,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2594",2020,"Italian Grand Prix","raikkonen","Alfa Romeo Racing Orlen","Ferrari",0,81.01,"False",75.9825327510917,"dry",79.514,1.49600000000001,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2595",2020,"Italian Grand Prix","russell","Williams","Mercedes",0,81.587,"False",75.9825327510917,"dry",79.514,2.07300000000001,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2596",2020,"Italian Grand Prix","albon","Red Bull","Honda",1,81.104,"False",75.9825327510917,"dry",79.514,1.59,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2597",2020,"Italian Grand Prix","giovinazzi","Alfa Romeo Racing Orlen","Ferrari",0,81.206,"False",75.9825327510917,"dry",79.514,1.69200000000001,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2598",2020,"Italian Grand Prix","max_verstappen","Red Bull","Honda",1,80.193,"False",75.9825327510917,"dry",79.514,0.679000000000002,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2599",2020,"Italian Grand Prix","leclerc","Ferrari","Ferrari",1,80.443,"False",75.9825327510917,"dry",79.514,0.929000000000002,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2600",2020,"Italian Grand Prix","kevin_magnussen","Haas","Ferrari",0,80.869,"False",75.9825327510917,"dry",79.514,1.355,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2601",2020,"Italian Grand Prix","vettel","Ferrari","Ferrari",1,81.151,"False",75.9825327510917,"dry",79.514,1.637,"Autodromo Nazionale Monza","Monza"," Italy",5.793,11,"Clockwise","Race","1950 Italian Grand Prix","2025 Italian Grand Prix",75,"1:20.901","Lando Norris",2025,80.901,1950,2025
"2602",2020,"Tuscan Grand Prix","hamilton","Mercedes","Mercedes",1,75.778,"False",72.0610687022901,"dry",75.749,0.0290000000000106,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2603",2020,"Tuscan Grand Prix","bottas","Mercedes","Mercedes",1,75.749,"False",72.0610687022901,"dry",75.749,0,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2604",2020,"Tuscan Grand Prix","albon","Red Bull","Honda",1,76.527,"False",72.0610687022901,"dry",75.749,0.778000000000006,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2605",2020,"Tuscan Grand Prix","ricciardo","Renault","Renault",1,76.981,"False",72.0610687022901,"dry",75.749,1.232,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2606",2020,"Tuscan Grand Prix","perez","Racing Point","Mercedes",0,76.596,"False",72.0610687022901,"dry",75.749,0.847000000000008,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2607",2020,"Tuscan Grand Prix","norris","McLaren","Renault",0,76.895,"False",72.0610687022901,"dry",75.749,1.146,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2608",2020,"Tuscan Grand Prix","kvyat","AlphaTauri","Honda",1,76.928,"False",72.0610687022901,"dry",75.749,1.179,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2609",2020,"Tuscan Grand Prix","leclerc","Ferrari","Ferrari",1,76.698,"False",72.0610687022901,"dry",75.749,0.949000000000012,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2610",2020,"Tuscan Grand Prix","raikkonen","Alfa Romeo Racing Orlen","Ferrari",0,77.059,"False",72.0610687022901,"dry",75.749,1.31,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2611",2020,"Tuscan Grand Prix","vettel","Ferrari","Ferrari",1,77.072,"False",72.0610687022901,"dry",75.749,1.32300000000001,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2612",2020,"Tuscan Grand Prix","russell","Williams","Mercedes",0,77.232,"False",72.0610687022901,"dry",75.749,1.483,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2613",2020,"Tuscan Grand Prix","grosjean","Haas","Ferrari",0,77.069,"False",72.0610687022901,"dry",75.749,1.32000000000001,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2614",2020,"Tuscan Grand Prix","stroll","Racing Point","Mercedes",0,76.701,"False",72.0610687022901,"dry",75.749,0.951999999999998,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2615",2020,"Tuscan Grand Prix","ocon","Renault","Renault",1,76.825,"False",72.0610687022901,"dry",75.749,1.07600000000001,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2616",2020,"Tuscan Grand Prix","latifi","Williams","Mercedes",0,77.32,"False",72.0610687022901,"dry",75.749,1.571,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2617",2020,"Tuscan Grand Prix","kevin_magnussen","Haas","Ferrari",0,77.348,"False",72.0610687022901,"dry",75.749,1.599,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2618",2020,"Tuscan Grand Prix","giovinazzi","Alfa Romeo Racing Orlen","Ferrari",0,77.22,"False",72.0610687022901,"dry",75.749,1.471,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2619",2020,"Tuscan Grand Prix","sainz","McLaren","Renault",0,76.993,"False",72.0610687022901,"dry",75.749,1.244,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
"2620",2020,"Tuscan Grand Prix","max_verstappen","Red Bull","Honda",1,76.335,"False",72.0610687022901,"dry",75.749,0.586000000000013,"Autodromo Internazionale del Mugello","Scarperia e San Piero"," Italy",5.245,15,"Clockwise","Race","2020 Tuscan Grand Prix","2020 Tuscan Grand Prix",1,"1:18.833","Lewis Hamilton",2020,78.833,2020,2020
