Year,EventName,DriverId,TeamName,engine,works,Q1time
2021,Spanish Grand Prix,mick_schumacher,Haas,Ferrari,0,79.117
2021,Spanish Grand Prix,mazepin,Haas,Ferrari,0,79.807
2021,Spanish Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,78.556
2021,Monaco Grand Prix,max_verstappen,Red Bull,Honda,1,71.124
2021,Monaco Grand Prix,sainz,Ferrari,Ferrari,1,71.324
2021,Monaco Grand Prix,norris,McLaren,Mercedes,0,71.321
2021,Monaco Grand Prix,perez,Red Bull,Honda,1,71.644
2021,Monaco Grand Prix,vettel,Aston Martin,Mercedes,0,72.078
2021,Monaco Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,71.56
2021,Monaco Grand Prix,hamilton,Mercedes,Mercedes,1,71.622
2021,Monaco Grand Prix,stroll,Aston Martin,Mercedes,0,71.979
2021,Monaco Grand Prix,ocon,Alpine,Renault,1,71.74
2021,Monaco Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,71.658
2021,Monaco Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,71.899
2021,Monaco Grand Prix,ricciardo,McLaren,Mercedes,0,71.747
2021,Monaco Grand Prix,alonso,Alpine,Renault,1,72.205
2021,Monaco Grand Prix,russell,Williams,Mercedes,0,72.016
2021,Monaco Grand Prix,latifi,Williams,Mercedes,0,72.366
2021,Monaco Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,72.096
2021,Monaco Grand Prix,mazepin,Haas,Ferrari,0,72.958
2021,Monaco Grand Prix,mick_schumacher,Haas,Ferrari,0,NA
2021,Monaco Grand Prix,bottas,Mercedes,Mercedes,1,70.938
2021,Monaco Grand Prix,leclerc,Ferrari,Ferrari,1,71.113
2021,Azerbaijan Grand Prix,perez,Red Bull,Honda,1,101.968
2021,Azerbaijan Grand Prix,vettel,Aston Martin,Mercedes,0,102.46
2021,Azerbaijan Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,102.288
2021,Azerbaijan Grand Prix,leclerc,Ferrari,Ferrari,1,102.241
2021,Azerbaijan Grand Prix,norris,McLaren,Mercedes,0,102.167
2021,Azerbaijan Grand Prix,alonso,Alpine,Renault,1,102.934
2021,Azerbaijan Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,102.521
2021,Azerbaijan Grand Prix,sainz,Ferrari,Ferrari,1,102.121
2021,Azerbaijan Grand Prix,ricciardo,McLaren,Mercedes,0,102.304
2021,Azerbaijan Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,102.923
2021,Azerbaijan Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,NA
2021,Azerbaijan Grand Prix,bottas,Mercedes,Mercedes,1,102.701
2021,Azerbaijan Grand Prix,mick_schumacher,Haas,Ferrari,0,104.158
2021,Azerbaijan Grand Prix,mazepin,Haas,Ferrari,0,104.238
2021,Azerbaijan Grand Prix,hamilton,Mercedes,Mercedes,1,101.545
2021,Azerbaijan Grand Prix,latifi,Williams,Mercedes,0,103.128
2021,Azerbaijan Grand Prix,russell,Williams,Mercedes,0,102.728
2021,Azerbaijan Grand Prix,max_verstappen,Red Bull,Honda,1,101.76
2021,Azerbaijan Grand Prix,stroll,Aston Martin,Mercedes,0,NA
2021,Azerbaijan Grand Prix,ocon,Alpine,Renault,1,102.426
2021,French Grand Prix,max_verstappen,Red Bull,Honda,1,91.001
2021,French Grand Prix,hamilton,Mercedes,Mercedes,1,91.237
2021,French Grand Prix,perez,Red Bull,Honda,1,91.56
2021,French Grand Prix,bottas,Mercedes,Mercedes,1,91.669
2021,French Grand Prix,norris,McLaren,Mercedes,0,91.733
2021,French Grand Prix,ricciardo,McLaren,Mercedes,0,92.181
2021,French Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,91.898
2021,French Grand Prix,alonso,Alpine,Renault,1,92.158
2021,French Grand Prix,vettel,Aston Martin,Mercedes,0,92.132
2021,French Grand Prix,stroll,Aston Martin,Mercedes,0,NA
2021,French Grand Prix,sainz,Ferrari,Ferrari,1,92.079
2021,French Grand Prix,russell,Williams,Mercedes,0,93.06
2021,French Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,NA
2021,French Grand Prix,ocon,Alpine,Renault,1,92.139
2021,French Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,92.722
2021,French Grand Prix,leclerc,Ferrari,Ferrari,1,92.209
2021,French Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,93.354
2021,French Grand Prix,latifi,Williams,Mercedes,0,93.062
2021,French Grand Prix,mick_schumacher,Haas,Ferrari,0,92.942
2021,French Grand Prix,mazepin,Haas,Ferrari,0,93.554
2021,Styrian Grand Prix,max_verstappen,Red Bull,Honda,1,64.489
2021,Styrian Grand Prix,hamilton,Mercedes,Mercedes,1,64.672
2021,Styrian Grand Prix,bottas,Mercedes,Mercedes,1,64.537
2021,Styrian Grand Prix,perez,Red Bull,Honda,1,64.638
2021,Styrian Grand Prix,norris,McLaren,Mercedes,0,64.584
2021,Styrian Grand Prix,sainz,Ferrari,Ferrari,1,64.859
2021,Styrian Grand Prix,leclerc,Ferrari,Ferrari,1,64.745
2021,Styrian Grand Prix,stroll,Aston Martin,Mercedes,0,64.821
2021,Styrian Grand Prix,alonso,Alpine,Renault,1,64.971
2021,Styrian Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,64.608
2021,Styrian Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,65.429
2021,Styrian Grand Prix,vettel,Aston Martin,Mercedes,0,65.051
2021,Styrian Grand Prix,ricciardo,McLaren,Mercedes,0,65.142
2021,Styrian Grand Prix,ocon,Alpine,Renault,1,65.217
2021,Styrian Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,65.092
2021,Styrian Grand Prix,mick_schumacher,Haas,Ferrari,0,66.041
2021,Styrian Grand Prix,latifi,Williams,Mercedes,0,65.175
2021,Styrian Grand Prix,mazepin,Haas,Ferrari,0,66.19200000000001
2021,Styrian Grand Prix,russell,Williams,Mercedes,0,65.033
2021,Styrian Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,64.765
2021,Austrian Grand Prix,max_verstappen,Red Bull,Honda,1,64.249
2021,Austrian Grand Prix,bottas,Mercedes,Mercedes,1,64.563
2021,Austrian Grand Prix,norris,McLaren,Mercedes,0,64.345
2021,Austrian Grand Prix,hamilton,Mercedes,Mercedes,1,64.506
2021,Austrian Grand Prix,sainz,Ferrari,Ferrari,1,64.596
2021,Austrian Grand Prix,perez,Red Bull,Honda,1,64.833
2021,Austrian Grand Prix,ricciardo,McLaren,Mercedes,0,64.977
2021,Austrian Grand Prix,leclerc,Ferrari,Ferrari,1,64.906
2021,Austrian Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,64.841
2021,Austrian Grand Prix,alonso,Alpine,Renault,1,64.472
2021,Austrian Grand Prix,russell,Williams,Mercedes,0,64.907
2021,Austrian Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,64.967
2021,Austrian Grand Prix,stroll,Aston Martin,Mercedes,0,64.92699999999999
2021,Austrian Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,64.782
2021,Austrian Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,65.009
2021,Austrian Grand Prix,latifi,Williams,Mercedes,0,65.195
2021,Austrian Grand Prix,vettel,Aston Martin,Mercedes,0,64.846
2021,Austrian Grand Prix,mick_schumacher,Haas,Ferrari,0,65.42699999999999
2021,Austrian Grand Prix,mazepin,Haas,Ferrari,0,65.951
2021,Austrian Grand Prix,ocon,Alpine,Renault,1,65.051
2021,British Grand Prix,hamilton,Mercedes,Mercedes,1,86.786
2021,British Grand Prix,leclerc,Ferrari,Ferrari,1,87.051
2021,British Grand Prix,bottas,Mercedes,Mercedes,1,87.487
2021,British Grand Prix,norris,McLaren,Mercedes,0,87.444
2021,British Grand Prix,ricciardo,McLaren,Mercedes,0,87.32300000000001
2021,British Grand Prix,sainz,Ferrari,Ferrari,1,87.337
2021,British Grand Prix,alonso,Alpine,Renault,1,87.58
2021,British Grand Prix,stroll,Aston Martin,Mercedes,0,88.017
2021,British Grand Prix,ocon,Alpine,Renault,1,87.41499999999999
2021,British Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,88.043
2021,British Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,87.6
2021,British Grand Prix,russell,Williams,Mercedes,0,87.67099999999999
2021,British Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,87.595
2021,British Grand Prix,latifi,Williams,Mercedes,0,88.254
2021,British Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,88.062
2021,British Grand Prix,perez,Red Bull,Honda,1,87.121
2021,British Grand Prix,mazepin,Haas,Ferrari,0,89.051
2021,British Grand Prix,mick_schumacher,Haas,Ferrari,0,88.738
2021,British Grand Prix,vettel,Aston Martin,Mercedes,0,87.493
2021,British Grand Prix,max_verstappen,Red Bull,Honda,1,86.751
2021,Hungarian Grand Prix,ocon,Alpine,Renault,1,77.367
2021,Hungarian Grand Prix,hamilton,Mercedes,Mercedes,1,76.424
2021,Hungarian Grand Prix,sainz,Ferrari,Ferrari,1,76.649
2021,Hungarian Grand Prix,alonso,Alpine,Renault,1,77.123
2021,Hungarian Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,76.874
2021,Hungarian Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,77.919
2021,Hungarian Grand Prix,latifi,Williams,Mercedes,0,78.036
2021,Hungarian Grand Prix,russell,Williams,Mercedes,0,77.944
2021,Hungarian Grand Prix,max_verstappen,Red Bull,Honda,1,76.214
2021,Hungarian Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,77.553
2021,Hungarian Grand Prix,ricciardo,McLaren,Mercedes,0,77.664
2021,Hungarian Grand Prix,mick_schumacher,Haas,Ferrari,0,NA
2021,Hungarian Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,77.776
2021,Hungarian Grand Prix,mazepin,Haas,Ferrari,0,78.922
2021,Hungarian Grand Prix,norris,McLaren,Mercedes,0,77.081
2021,Hungarian Grand Prix,bottas,Mercedes,Mercedes,1,76.569
2021,Hungarian Grand Prix,perez,Red Bull,Honda,1,77.233
2021,Hungarian Grand Prix,leclerc,Ferrari,Ferrari,1,77.084
2021,Hungarian Grand Prix,stroll,Aston Martin,Mercedes,0,77.038
2021,Hungarian Grand Prix,vettel,Aston Martin,Mercedes,0,77.105
2021,Dutch Grand Prix,max_verstappen,Red Bull,Honda,1,70.036
2021,Dutch Grand Prix,hamilton,Mercedes,Mercedes,1,70.114
2021,Dutch Grand Prix,bottas,Mercedes,Mercedes,1,70.219
2021,Dutch Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,70.274
2021,Dutch Grand Prix,leclerc,Ferrari,Ferrari,1,69.82900000000001
2021,Dutch Grand Prix,alonso,Alpine,Renault,1,70.435
2021,Dutch Grand Prix,sainz,Ferrari,Ferrari,1,70.022
2021,Dutch Grand Prix,perez,Red Bull,Honda,1,70.53
2021,Dutch Grand Prix,ocon,Alpine,Renault,1,70.179
2021,Dutch Grand Prix,norris,McLaren,Mercedes,0,70.489
2021,Dutch Grand Prix,ricciardo,McLaren,Mercedes,0,70.255
2021,Dutch Grand Prix,stroll,Aston Martin,Mercedes,0,70.438
2021,Dutch Grand Prix,vettel,Aston Martin,Mercedes,0,70.731
2021,Dutch Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,70.05
2021,Dutch Grand Prix,kubica,Alfa Romeo Racing Orlen,Ferrari,0,71.301
2021,Dutch Grand Prix,latifi,Williams,Mercedes,0,70.093
2021,Dutch Grand Prix,russell,Williams,Mercedes,0,70.382
2021,Dutch Grand Prix,mick_schumacher,Haas,Ferrari,0,71.387
2021,Dutch Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,70.462
2021,Dutch Grand Prix,mazepin,Haas,Ferrari,0,71.875
2021,Italian Grand Prix,ricciardo,McLaren,Mercedes,0,81.292
2021,Italian Grand Prix,norris,McLaren,Mercedes,0,80.916
2021,Italian Grand Prix,bottas,Mercedes,Mercedes,1,80.685
2021,Italian Grand Prix,leclerc,Ferrari,Ferrari,1,81.219
2021,Italian Grand Prix,perez,Red Bull,Honda,1,81.30799999999999
2021,Italian Grand Prix,sainz,Ferrari,Ferrari,1,81.118
2021,Italian Grand Prix,stroll,Aston Martin,Mercedes,0,81.41499999999999
2021,Italian Grand Prix,alonso,Alpine,Renault,1,81.487
2021,Italian Grand Prix,russell,Williams,Mercedes,0,81.89
2021,Italian Grand Prix,ocon,Alpine,Renault,1,81.5
2021,Italian Grand Prix,latifi,Williams,Mercedes,0,81.925
2021,Italian Grand Prix,vettel,Aston Martin,Mercedes,0,81.394
2021,Italian Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,81.197
2021,Italian Grand Prix,kubica,Alfa Romeo Racing Orlen,Ferrari,0,82.53
2021,Italian Grand Prix,mick_schumacher,Haas,Ferrari,0,82.248
2021,Italian Grand Prix,mazepin,Haas,Ferrari,0,82.71600000000001
2021,Italian Grand Prix,hamilton,Mercedes,Mercedes,1,80.543
2021,Italian Grand Prix,max_verstappen,Red Bull,Honda,1,81.035
2021,Italian Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,81.44
2021,Italian Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,81.973
2021,Russian Grand Prix,hamilton,Mercedes,Mercedes,1,105.992
2021,Russian Grand Prix,max_verstappen,Red Bull,Honda,1,NA
2021,Russian Grand Prix,sainz,Ferrari,Ferrari,1,107.924
2021,Russian Grand Prix,ricciardo,McLaren,Mercedes,0,108.345
2021,Russian Grand Prix,bottas,Mercedes,Mercedes,1,106.396
2021,Russian Grand Prix,alonso,Alpine,Renault,1,107.877
2021,Russian Grand Prix,norris,McLaren,Mercedes,0,107.238
2021,Russian Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,109.586
2021,Russian Grand Prix,perez,Red Bull,Honda,1,106.455
2021,Russian Grand Prix,russell,Williams,Mercedes,0,108.303
2021,Russian Grand Prix,stroll,Aston Martin,Mercedes,0,108.322
2021,Russian Grand Prix,vettel,Aston Martin,Mercedes,0,107.205
2021,Russian Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,107.828
2021,Russian Grand Prix,ocon,Alpine,Renault,1,108.099
2021,Russian Grand Prix,leclerc,Ferrari,Ferrari,1,108.47
2021,Russian Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,111.023
2021,Russian Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,108.854
2021,Russian Grand Prix,mazepin,Haas,Ferrari,0,113.764
2021,Russian Grand Prix,latifi,Williams,Mercedes,0,108.252
2021,Russian Grand Prix,mick_schumacher,Haas,Ferrari,0,109.83
2021,Turkish Grand Prix,bottas,Mercedes,Mercedes,1,85.047
2021,Turkish Grand Prix,max_verstappen,Red Bull,Honda,1,84.592
2021,Turkish Grand Prix,perez,Red Bull,Honda,1,84.963
2021,Turkish Grand Prix,leclerc,Ferrari,Ferrari,1,84.869
2021,Turkish Grand Prix,hamilton,Mercedes,Mercedes,1,84.58500000000001
2021,Turkish Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,84.70400000000001
2021,Turkish Grand Prix,norris,McLaren,Mercedes,0,85.138
2021,Turkish Grand Prix,sainz,Ferrari,Ferrari,1,85.17699999999999
2021,Turkish Grand Prix,stroll,Aston Martin,Mercedes,0,85.511
2021,Turkish Grand Prix,ocon,Alpine,Renault,1,85.422
2021,Turkish Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,86.43
2021,Turkish Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,87.525
2021,Turkish Grand Prix,ricciardo,McLaren,Mercedes,0,85.881
2021,Turkish Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,85.40899999999999
2021,Turkish Grand Prix,russell,Williams,Mercedes,0,85.417
2021,Turkish Grand Prix,alonso,Alpine,Renault,1,85.174
2021,Turkish Grand Prix,latifi,Williams,Mercedes,0,86.086
2021,Turkish Grand Prix,vettel,Aston Martin,Mercedes,0,85.787
2021,Turkish Grand Prix,mick_schumacher,Haas,Ferrari,0,85.555
2021,Turkish Grand Prix,mazepin,Haas,Ferrari,0,88.449
2021,United States Grand Prix,max_verstappen,Red Bull,Honda,1,94.352
2021,United States Grand Prix,hamilton,Mercedes,Mercedes,1,94.579
2021,United States Grand Prix,perez,Red Bull,Honda,1,94.369
2021,United States Grand Prix,leclerc,Ferrari,Ferrari,1,94.153
2021,United States Grand Prix,ricciardo,McLaren,Mercedes,0,94.407
2021,United States Grand Prix,bottas,Mercedes,Mercedes,1,94.59
2021,United States Grand Prix,sainz,Ferrari,Ferrari,1,94.558
2021,United States Grand Prix,norris,McLaren,Mercedes,0,94.551
2021,United States Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,95.36
2021,United States Grand Prix,vettel,Aston Martin,Mercedes,0,95.281
2021,United States Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,95.92
2021,United States Grand Prix,stroll,Aston Martin,Mercedes,0,95.983
2021,United States Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,96.311
2021,United States Grand Prix,russell,Williams,Mercedes,0,95.746
2021,United States Grand Prix,latifi,Williams,Mercedes,0,95.995
2021,United States Grand Prix,mick_schumacher,Haas,Ferrari,0,96.499
2021,United States Grand Prix,mazepin,Haas,Ferrari,0,96.796
2021,United States Grand Prix,alonso,Alpine,Renault,1,95.756
2021,United States Grand Prix,ocon,Alpine,Renault,1,95.747
2021,United States Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,94.567
2021,Mexico City Grand Prix,max_verstappen,Red Bull,Honda,1,76.788
2021,Mexico City Grand Prix,hamilton,Mercedes,Mercedes,1,77.207
2021,Mexico City Grand Prix,perez,Red Bull,Honda,1,77.003
2021,Mexico City Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,76.908
2021,Mexico City Grand Prix,leclerc,Ferrari,Ferrari,1,76.748
2021,Mexico City Grand Prix,sainz,Ferrari,Ferrari,1,77.517
2021,Mexico City Grand Prix,vettel,Aston Martin,Mercedes,0,77.502
2021,Mexico City Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,77.606
2021,Mexico City Grand Prix,alonso,Alpine,Renault,1,78.452
2021,Mexico City Grand Prix,norris,McLaren,Mercedes,0,77.569
2021,Mexico City Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,77.89699999999999
2021,Mexico City Grand Prix,ricciardo,McLaren,Mercedes,0,77.719
2021,Mexico City Grand Prix,ocon,Alpine,Renault,1,78.126
2021,Mexico City Grand Prix,stroll,Aston Martin,Mercedes,0,80.873
2021,Mexico City Grand Prix,bottas,Mercedes,Mercedes,1,76.727
2021,Mexico City Grand Prix,russell,Williams,Mercedes,0,77.958
2021,Mexico City Grand Prix,latifi,Williams,Mercedes,0,78.756
2021,Mexico City Grand Prix,mazepin,Haas,Ferrari,0,79.303
2021,Mexico City Grand Prix,mick_schumacher,Haas,Ferrari,0,78.858
2021,Mexico City Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,77.33
2021,São Paulo Grand Prix,hamilton,Mercedes,Mercedes,1,68.733
2021,São Paulo Grand Prix,max_verstappen,Red Bull,Honda,1,69.32900000000001
2021,São Paulo Grand Prix,bottas,Mercedes,Mercedes,1,69.03999999999999
2021,São Paulo Grand Prix,perez,Red Bull,Honda,1,69.172
2021,São Paulo Grand Prix,leclerc,Ferrari,Ferrari,1,69.155
2021,São Paulo Grand Prix,sainz,Ferrari,Ferrari,1,69.04599999999999
2021,São Paulo Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,69.347
2021,São Paulo Grand Prix,ocon,Alpine,Renault,1,69.43
2021,São Paulo Grand Prix,alonso,Alpine,Renault,1,69.391
2021,São Paulo Grand Prix,norris,McLaren,Mercedes,0,69.365
2021,São Paulo Grand Prix,vettel,Aston Martin,Mercedes,0,69.451
2021,São Paulo Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,69.598
2021,São Paulo Grand Prix,russell,Williams,Mercedes,0,69.953
2021,São Paulo Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,69.342
2021,São Paulo Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,69.35
2021,São Paulo Grand Prix,latifi,Williams,Mercedes,0,69.897
2021,São Paulo Grand Prix,mazepin,Haas,Ferrari,0,70.589
2021,São Paulo Grand Prix,mick_schumacher,Haas,Ferrari,0,70.32900000000001
2021,São Paulo Grand Prix,ricciardo,McLaren,Mercedes,0,69.374
2021,São Paulo Grand Prix,stroll,Aston Martin,Mercedes,0,69.663
2021,Qatar Grand Prix,hamilton,Mercedes,Mercedes,1,81.901
2021,Qatar Grand Prix,max_verstappen,Red Bull,Honda,1,81.996
2021,Qatar Grand Prix,alonso,Alpine,Renault,1,82.422
2021,Qatar Grand Prix,perez,Red Bull,Honda,1,82.398
2021,Qatar Grand Prix,ocon,Alpine,Renault,1,82.565
2021,Qatar Grand Prix,stroll,Aston Martin,Mercedes,0,82.551
2021,Qatar Grand Prix,sainz,Ferrari,Ferrari,1,82.304
2021,Qatar Grand Prix,leclerc,Ferrari,Ferrari,1,82.742
2021,Qatar Grand Prix,norris,McLaren,Mercedes,0,82.839
2021,Qatar Grand Prix,vettel,Aston Martin,Mercedes,0,82.549
2021,Qatar Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,82.535
2021,Qatar Grand Prix,ricciardo,McLaren,Mercedes,0,82.688
2021,Qatar Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,82.458
2021,Qatar Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,83.156
2021,Qatar Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,83.262
2021,Qatar Grand Prix,mick_schumacher,Haas,Ferrari,0,83.407
2021,Qatar Grand Prix,russell,Williams,Mercedes,0,82.863
2021,Qatar Grand Prix,mazepin,Haas,Ferrari,0,85.85900000000001
2021,Qatar Grand Prix,latifi,Williams,Mercedes,0,83.213
2021,Qatar Grand Prix,bottas,Mercedes,Mercedes,1,82.01599999999999
2021,Saudi Arabian Grand Prix,hamilton,Mercedes,Mercedes,1,88.46600000000001
2021,Saudi Arabian Grand Prix,max_verstappen,Red Bull,Honda,1,88.285
2021,Saudi Arabian Grand Prix,bottas,Mercedes,Mercedes,1,88.057
2021,Saudi Arabian Grand Prix,ocon,Alpine,Renault,1,88.752
2021,Saudi Arabian Grand Prix,ricciardo,McLaren,Mercedes,0,88.21600000000001
2021,Saudi Arabian Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,88.401
2021,Saudi Arabian Grand Prix,leclerc,Ferrari,Ferrari,1,88.31
2021,Saudi Arabian Grand Prix,sainz,Ferrari,Ferrari,1,88.237
2021,Saudi Arabian Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,88.899
2021,Saudi Arabian Grand Prix,norris,McLaren,Mercedes,0,88.338
2021,Saudi Arabian Grand Prix,stroll,Aston Martin,Mercedes,0,89.368
2021,Saudi Arabian Grand Prix,latifi,Williams,Mercedes,0,89.17699999999999
2021,Saudi Arabian Grand Prix,alonso,Alpine,Renault,1,88.944
2021,Saudi Arabian Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,88.503
2021,Saudi Arabian Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,88.856
2021,Saudi Arabian Grand Prix,vettel,Aston Martin,Mercedes,0,89.19800000000001
2021,Saudi Arabian Grand Prix,perez,Red Bull,Honda,1,88.021
2021,Saudi Arabian Grand Prix,mazepin,Haas,Ferrari,0,90.473
2021,Saudi Arabian Grand Prix,russell,Williams,Mercedes,0,88.926
2021,Saudi Arabian Grand Prix,mick_schumacher,Haas,Ferrari,0,89.464
2021,Abu Dhabi Grand Prix,max_verstappen,Red Bull,Honda,1,83.322
2021,Abu Dhabi Grand Prix,hamilton,Mercedes,Mercedes,1,82.845
2021,Abu Dhabi Grand Prix,sainz,Ferrari,Ferrari,1,83.624
2021,Abu Dhabi Grand Prix,tsunoda,Scuderia AlphaTauri,Honda,0,83.428
2021,Abu Dhabi Grand Prix,gasly,Scuderia AlphaTauri,Honda,0,83.489
2021,Abu Dhabi Grand Prix,bottas,Mercedes,Mercedes,1,83.117
2021,Abu Dhabi Grand Prix,norris,McLaren,Mercedes,0,83.553
2021,Abu Dhabi Grand Prix,alonso,Alpine,Renault,1,83.846
2021,Abu Dhabi Grand Prix,ocon,Alpine,Renault,1,83.764
2021,Abu Dhabi Grand Prix,leclerc,Ferrari,Ferrari,1,83.467
2021,Abu Dhabi Grand Prix,vettel,Aston Martin,Mercedes,0,84.225
2021,Abu Dhabi Grand Prix,ricciardo,McLaren,Mercedes,0,83.82900000000001
2021,Abu Dhabi Grand Prix,stroll,Aston Martin,Mercedes,0,84.061
2021,Abu Dhabi Grand Prix,mick_schumacher,Haas,Ferrari,0,84.906
2021,Abu Dhabi Grand Prix,perez,Red Bull,Honda,1,83.35
2021,Abu Dhabi Grand Prix,latifi,Williams,Mercedes,0,84.338
2021,Abu Dhabi Grand Prix,giovinazzi,Alfa Romeo Racing Orlen,Ferrari,0,84.118
2021,Abu Dhabi Grand Prix,russell,Williams,Mercedes,0,84.423
2021,Abu Dhabi Grand Prix,raikkonen,Alfa Romeo Racing Orlen,Ferrari,0,84.779
2021,Abu Dhabi Grand Prix,mazepin,Haas,Ferrari,0,85.685
2022,Bahrain Grand Prix,leclerc,Ferrari,Ferrari,1,91.471
2022,Bahrain Grand Prix,sainz,Ferrari,Ferrari,1,91.567
2022,Bahrain Grand Prix,hamilton,Mercedes,Mercedes,1,92.285
2022,Bahrain Grand Prix,russell,Mercedes,Mercedes,1,92.269
2022,Bahrain Grand Prix,kevin_magnussen,Haas,Ferrari,0,91.955
2022,Bahrain Grand Prix,bottas,Alfa Romeo Racing Orlen,Ferrari,0,91.919
2022,Bahrain Grand Prix,ocon,Alpine,Renault,1,92.041
2022,Bahrain Grand Prix,tsunoda,AlphaTauri,Honda,0,92.75
2022,Bahrain Grand Prix,alonso,Alpine,Renault,1,92.346
2022,Bahrain Grand Prix,zhou,Alfa Romeo Racing Orlen,Ferrari,0,92.493
2022,Bahrain Grand Prix,mick_schumacher,Haas,Ferrari,0,92.38
2022,Bahrain Grand Prix,stroll,Aston Martin,Mercedes,0,93.032
2022,Bahrain Grand Prix,albon,Williams,Mercedes,0,92.726
2022,Bahrain Grand Prix,ricciardo,McLaren,Mercedes,0,92.945
2022,Bahrain Grand Prix,norris,McLaren,Mercedes,0,92.239
2022,Bahrain Grand Prix,latifi,Williams,Mercedes,0,93.634
2022,Bahrain Grand Prix,hulkenberg,Aston Martin,Mercedes,0,92.777
2022,Bahrain Grand Prix,perez,Red Bull,Honda,1,92.311
2022,Bahrain Grand Prix,max_verstappen,Red Bull,Honda,1,91.785
2022,Bahrain Grand Prix,gasly,AlphaTauri,Honda,0,92.096
2022,Saudi Arabian Grand Prix,max_verstappen,Red Bull,Honda,1,88.928
2022,Saudi Arabian Grand Prix,leclerc,Ferrari,Ferrari,1,89.039
2022,Saudi Arabian Grand Prix,sainz,Ferrari,Ferrari,1,88.855
2022,Saudi Arabian Grand Prix,perez,Red Bull,Honda,1,89.705
2022,Saudi Arabian Grand Prix,russell,Mercedes,Mercedes,1,89.68
