Year,EventName,TeamName,DriverId,SessionCondition,FullThrottlePct,Q1_time,engine,works
2021,Hungarian Grand Prix,Aston Martin,stroll,dry,54.6969696969697,77.038,Mercedes,0
2021,Hungarian Grand Prix,Alfa Romeo Racing,raikkonen,dry,54.6969696969697,77.553,Ferrari,0
2021,Hungarian Grand Prix,Alfa Romeo Racing,giovinazzi,dry,54.6969696969697,77.776,Ferrari,0
2021,Hungarian Grand Prix,Ferrari,sainz,dry,54.6969696969697,76.649,Ferrari,1
2021,Hungarian Grand Prix,AlphaTauri,tsunoda,dry,54.6969696969697,77.919,Honda,0
2021,Hungarian Grand Prix,Williams,russell,dry,54.6969696969697,77.944,Mercedes,0
2021,Hungarian Grand Prix,Williams,latifi,dry,54.6969696969697,78.036,Mercedes,0
2021,Hungarian Grand Prix,Haas F1 Team,mazepin,dry,54.6969696969697,78.922,Ferrari,0
2021,Saudi Arabian Grand Prix,Mercedes,hamilton,dry,66.8848167539267,88.466,Mercedes,1
2021,Saudi Arabian Grand Prix,Mercedes,bottas,dry,66.8848167539267,88.057,Mercedes,1
2021,Saudi Arabian Grand Prix,Red Bull Racing,max_verstappen,dry,66.8848167539267,88.285,Honda,1
2021,Saudi Arabian Grand Prix,Ferrari,leclerc,dry,66.8848167539267,88.31,Ferrari,1
2021,Saudi Arabian Grand Prix,Red Bull Racing,perez,dry,66.8848167539267,88.021,Honda,1
2021,Saudi Arabian Grand Prix,AlphaTauri,gasly,dry,66.8848167539267,88.401,Honda,0
2021,Saudi Arabian Grand Prix,McLaren,norris,dry,66.8848167539267,88.338,Mercedes,0
2021,Saudi Arabian Grand Prix,AlphaTauri,tsunoda,dry,66.8848167539267,88.503,Honda,0
2021,Saudi Arabian Grand Prix,Alpine,ocon,dry,66.8848167539267,88.752,Renault,1
2021,Saudi Arabian Grand Prix,Alfa Romeo Racing,giovinazzi,dry,66.8848167539267,88.899,Ferrari,0
2021,Saudi Arabian Grand Prix,McLaren,ricciardo,dry,66.8848167539267,88.216,Mercedes,0
2021,Saudi Arabian Grand Prix,Alfa Romeo Racing,raikkonen,dry,66.8848167539267,88.856,Ferrari,0
2021,Saudi Arabian Grand Prix,Alpine,alonso,dry,66.8848167539267,88.944,Renault,1
2021,Saudi Arabian Grand Prix,Williams,russell,dry,66.8848167539267,88.926,Mercedes,0
2021,Saudi Arabian Grand Prix,Ferrari,sainz,dry,66.8848167539267,88.237,Ferrari,1
2021,Saudi Arabian Grand Prix,Williams,latifi,dry,66.8848167539267,89.177,Mercedes,0
2021,Saudi Arabian Grand Prix,Aston Martin,vettel,dry,66.8848167539267,89.198,Mercedes,0
2021,Saudi Arabian Grand Prix,Aston Martin,stroll,dry,66.8848167539267,89.368,Mercedes,0
2021,Saudi Arabian Grand Prix,Haas F1 Team,mick_schumacher,dry,66.8848167539267,89.464,Ferrari,0
2021,Saudi Arabian Grand Prix,Haas F1 Team,mazepin,dry,66.8848167539267,90.473,Ferrari,0
2025,Hungarian Grand Prix,Ferrari,leclerc,dry,52.70506108202443,75.582,Ferrari,1
2025,Hungarian Grand Prix,McLaren,piastri,dry,52.70506108202443,75.211,Mercedes,0
2025,Hungarian Grand Prix,McLaren,norris,dry,52.70506108202443,75.523,Mercedes,0
2025,Hungarian Grand Prix,Mercedes,russell,dry,52.70506108202443,75.627,Mercedes,1
2025,Hungarian Grand Prix,Aston Martin,alonso,dry,52.70506108202443,75.281,Mercedes,0
2025,Hungarian Grand Prix,Aston Martin,stroll,dry,52.70506108202443,75.673,Mercedes,0
2025,Hungarian Grand Prix,Kick Sauber,bortoleto,dry,52.70506108202443,75.586,Ferrari,0
2025,Hungarian Grand Prix,Red Bull Racing,max_verstappen,dry,52.70506108202443,75.736,Honda,1
2025,Hungarian Grand Prix,Racing Bulls,lawson,dry,52.70506108202443,75.849,Honda,1
2025,Hungarian Grand Prix,Racing Bulls,hadjar,dry,52.70506108202443,75.516,Honda,0
2025,Hungarian Grand Prix,Haas F1 Team,bearman,dry,52.70506108202443,75.75,Ferrari,0
2025,Hungarian Grand Prix,Ferrari,hamilton,dry,52.70506108202443,75.733,Ferrari,1
2025,Hungarian Grand Prix,Williams,sainz,dry,52.70506108202443,75.652,Mercedes,0
2025,Hungarian Grand Prix,Alpine,colapinto,dry,52.70506108202443,75.875,Renault,1
2025,Hungarian Grand Prix,Mercedes,antonelli,dry,52.70506108202443,75.782,Mercedes,1
2025,Hungarian Grand Prix,Red Bull Racing,tsunoda,dry,52.70506108202443,75.899,Honda,0
2025,Hungarian Grand Prix,Alpine,gasly,dry,52.70506108202443,75.966,Renault,1
2025,Hungarian Grand Prix,Haas F1 Team,ocon,dry,52.70506108202443,76.023,Ferrari,0
2025,Hungarian Grand Prix,Kick Sauber,hulkenberg,dry,52.70506108202443,76.081,Ferrari,0
2025,Hungarian Grand Prix,Williams,albon,dry,52.70506108202443,76.223,Mercedes,0
2024,Azerbaijan Grand Prix,Ferrari,leclerc,dry,59.24528301886792,102.775,Ferrari,1
2024,Azerbaijan Grand Prix,McLaren,piastri,dry,59.24528301886792,103.033,Mercedes,0
2024,Azerbaijan Grand Prix,Ferrari,sainz,dry,59.24528301886792,103.357,Ferrari,1
2024,Azerbaijan Grand Prix,Red Bull Racing,perez,dry,59.24528301886792,103.213,Honda,1
2024,Azerbaijan Grand Prix,Mercedes,russell,dry,59.24528301886792,103.139,Mercedes,1
2024,Azerbaijan Grand Prix,Red Bull Racing,max_verstappen,dry,59.24528301886792,103.097,Honda,1
2024,Azerbaijan Grand Prix,Mercedes,hamilton,dry,59.24528301886792,103.089,Mercedes,1
2024,Azerbaijan Grand Prix,Aston Martin,alonso,dry,59.24528301886792,103.472,Mercedes,0
2024,Azerbaijan Grand Prix,Williams,colapinto,dry,59.24528301886792,103.138,Mercedes,0
2024,Azerbaijan Grand Prix,Williams,albon,dry,59.24528301886792,102.899,Mercedes,0
2024,Azerbaijan Grand Prix,Haas F1 Team,bearman,dry,59.24528301886792,103.471,Ferrari,1
2024,Azerbaijan Grand Prix,RB,tsunoda,dry,59.24528301886792,103.337,Honda,0
2024,Azerbaijan Grand Prix,Haas F1 Team,hulkenberg,dry,59.24528301886792,103.101,Ferrari,0
2024,Azerbaijan Grand Prix,Aston Martin,stroll,dry,59.24528301886792,103.37,Mercedes,0
2024,Azerbaijan Grand Prix,RB,ricciardo,dry,59.24528301886792,103.547,Honda,0
2024,Azerbaijan Grand Prix,McLaren,norris,dry,59.24528301886792,103.609,Mercedes,0
2024,Azerbaijan Grand Prix,Kick Sauber,bottas,dry,59.24528301886792,103.618,Ferrari,0
2024,Azerbaijan Grand Prix,Kick Sauber,zhou,dry,59.24528301886792,104.246,Ferrari,0
2024,Azerbaijan Grand Prix,Alpine,ocon,dry,59.24528301886792,104.504,Renault,1
2025,British Grand Prix,Red Bull Racing,max_verstappen,dry,65.57120500782473,85.886,Honda,1
2025,British Grand Prix,McLaren,piastri,dry,65.57120500782473,85.963,Mercedes,0
2025,British Grand Prix,McLaren,norris,dry,65.57120500782473,86.123,Mercedes,0
2025,British Grand Prix,Mercedes,russell,dry,65.57120500782473,86.236,Mercedes,1
2025,British Grand Prix,Ferrari,hamilton,dry,65.57120500782473,86.296,Ferrari,1
2025,British Grand Prix,Ferrari,leclerc,dry,65.57120500782473,86.186,Ferrari,1
2025,British Grand Prix,Mercedes,antonelli,dry,65.57120500782473,86.265,Mercedes,1
2025,British Grand Prix,Haas F1 Team,bearman,dry,65.57120500782473,86.005,Ferrari,0
2025,British Grand Prix,Aston Martin,alonso,dry,65.57120500782473,86.108,Mercedes,0
2025,British Grand Prix,Alpine,gasly,dry,65.57120500782473,86.328,Renault,1
2025,British Grand Prix,Williams,sainz,dry,65.57120500782473,86.175,Mercedes,0
2025,British Grand Prix,Red Bull Racing,tsunoda,dry,65.57120500782473,86.275,Honda,0
2025,British Grand Prix,Racing Bulls,hadjar,dry,65.57120500782473,86.177,Honda,0
2025,British Grand Prix,Williams,albon,dry,65.57120500782473,86.093,Mercedes,0
2025,British Grand Prix,Haas F1 Team,ocon,dry,65.57120500782473,86.136,Ferrari,0
2025,British Grand Prix,Racing Bulls,lawson,dry,65.57120500782473,86.44,Honda,1
2025,British Grand Prix,Kick Sauber,bortoleto,dry,65.57120500782473,86.446,Ferrari,0
2025,British Grand Prix,Aston Martin,stroll,dry,65.57120500782473,86.504,Mercedes,0
2025,British Grand Prix,Kick Sauber,hulkenberg,dry,65.57120500782473,86.574,Ferrari,0
2025,British Grand Prix,Alpine,colapinto,dry,65.57120500782473,87.06,Renault,1
2025,São Paulo Grand Prix,McLaren,norris,dry,57.509157509157504,69.656,Mercedes,0
2025,São Paulo Grand Prix,Mercedes,antonelli,dry,57.509157509157504,70.192,Mercedes,1
2025,São Paulo Grand Prix,Ferrari,leclerc,dry,57.509157509157504,69.934,Ferrari,1
2025,São Paulo Grand Prix,McLaren,piastri,dry,57.509157509157504,69.928,Mercedes,0
2025,São Paulo Grand Prix,Racing Bulls,hadjar,dry,57.509157509157504,70.083,Honda,0
2025,São Paulo Grand Prix,Mercedes,russell,dry,57.509157509157504,69.935,Mercedes,1
2025,São Paulo Grand Prix,Racing Bulls,lawson,dry,57.509157509157504,70.108,Honda,1
2025,São Paulo Grand Prix,Haas F1 Team,bearman,dry,57.509157509157504,69.891,Ferrari,0
2025,São Paulo Grand Prix,Alpine,gasly,dry,57.509157509157504,69.885,Renault,1
2025,São Paulo Grand Prix,Kick Sauber,hulkenberg,dry,57.509157509157504,70.337,Ferrari,0
2025,São Paulo Grand Prix,Aston Martin,alonso,dry,57.509157509157504,70.181,Mercedes,0
2025,São Paulo Grand Prix,Williams,albon,dry,57.509157509157504,70.115,Mercedes,0
2025,São Paulo Grand Prix,Ferrari,hamilton,dry,57.509157509157504,70.016,Ferrari,1
2025,São Paulo Grand Prix,Aston Martin,stroll,dry,57.509157509157504,70.041,Mercedes,0
2025,São Paulo Grand Prix,Williams,sainz,dry,57.509157509157504,70.184,Mercedes,0
2025,São Paulo Grand Prix,Red Bull Racing,max_verstappen,dry,57.509157509157504,70.403,Honda,1
2025,São Paulo Grand Prix,Haas F1 Team,ocon,dry,57.509157509157504,70.438,Ferrari,0
2025,São Paulo Grand Prix,Alpine,colapinto,dry,57.509157509157504,70.632,Renault,1
2025,São Paulo Grand Prix,Red Bull Racing,tsunoda,dry,57.509157509157504,70.711,Honda,0
2025,Dutch Grand Prix,McLaren,piastri,dry,56.81818181818182,69.338,Mercedes,0
2025,Dutch Grand Prix,McLaren,norris,dry,56.81818181818182,69.469,Mercedes,0
2025,Dutch Grand Prix,Red Bull Racing,max_verstappen,dry,56.81818181818182,69.696,Honda,1
2025,Dutch Grand Prix,Racing Bulls,hadjar,dry,56.81818181818182,69.966,Honda,0
2025,Dutch Grand Prix,Mercedes,russell,dry,56.81818181818182,69.676,Mercedes,1
2025,Dutch Grand Prix,Ferrari,leclerc,dry,56.81818181818182,69.906,Ferrari,1
2025,Dutch Grand Prix,Ferrari,hamilton,dry,56.81818181818182,69.9,Ferrari,1
2025,Dutch Grand Prix,Racing Bulls,lawson,dry,56.81818181818182,69.779,Honda,1
2025,Dutch Grand Prix,Williams,sainz,dry,56.81818181818182,69.98,Mercedes,0
2025,Dutch Grand Prix,Aston Martin,alonso,dry,56.81818181818182,69.95,Mercedes,0
2025,Dutch Grand Prix,Mercedes,antonelli,dry,56.81818181818182,69.845,Mercedes,1
2025,Dutch Grand Prix,Red Bull Racing,tsunoda,dry,56.81818181818182,69.954,Honda,0
2025,Dutch Grand Prix,Kick Sauber,bortoleto,dry,56.81818181818182,70.037,Ferrari,0
2025,Dutch Grand Prix,Alpine,gasly,dry,56.81818181818182,69.894,Renault,1
2025,Dutch Grand Prix,Williams,albon,dry,56.81818181818182,69.792,Mercedes,0
2025,Dutch Grand Prix,Alpine,colapinto,dry,56.81818181818182,70.104,Renault,1
2025,Dutch Grand Prix,Kick Sauber,hulkenberg,dry,56.81818181818182,70.195,Ferrari,0
2025,Dutch Grand Prix,Haas F1 Team,ocon,dry,56.81818181818182,70.197,Ferrari,0
2025,Dutch Grand Prix,Haas F1 Team,bearman,dry,56.81818181818182,70.262,Ferrari,0
2018,United States Grand Prix,Mercedes,hamilton,dry,59.2274678111588,94.13,Mercedes,1
2018,United States Grand Prix,Ferrari,vettel,dry,59.2274678111588,94.569,Ferrari,1
2018,United States Grand Prix,Ferrari,raikkonen,dry,59.2274678111588,94.703,Ferrari,1
2018,United States Grand Prix,Mercedes,bottas,dry,59.2274678111588,94.518,Mercedes,1
2018,United States Grand Prix,Red Bull Racing,ricciardo,dry,59.2274678111588,94.755,Renault,0
2018,United States Grand Prix,Racing Point,ocon,dry,59.2274678111588,94.876,Mercedes,0
2018,United States Grand Prix,Renault,hulkenberg,dry,59.2274678111588,94.932,Renault,1
2018,United States Grand Prix,Haas F1 Team,grosjean,dry,59.2274678111588,94.892,Ferrari,0
2018,United States Grand Prix,Sauber,leclerc,dry,59.2274678111588,95.069,Ferrari,0
2018,United States Grand Prix,Racing Point,perez,dry,59.2274678111588,95.193,Mercedes,0
2018,United States Grand Prix,Renault,sainz,dry,59.2274678111588,94.891,Renault,1
2018,United States Grand Prix,Haas F1 Team,kevin_magnussen,dry,59.2274678111588,94.972,Ferrari,0
2018,United States Grand Prix,Toro Rosso,gasly,dry,59.2274678111588,94.85,Honda,1
2018,United States Grand Prix,Toro Rosso,brendon_hartley,dry,59.2274678111588,95.206,Honda,1
2018,United States Grand Prix,Red Bull Racing,max_verstappen,dry,59.2274678111588,94.766,Renault,0
2018,United States Grand Prix,McLaren,alonso,dry,59.2274678111588,95.294,Renault,0
2018,United States Grand Prix,Williams,sirotkin,dry,59.2274678111588,95.362,Mercedes,0
2018,United States Grand Prix,Williams,stroll,dry,59.2274678111588,95.48,Mercedes,0
2018,United States Grand Prix,Sauber,ericsson,dry,59.2274678111588,95.536,Ferrari,0
2018,United States Grand Prix,McLaren,vandoorne,dry,59.2274678111588,95.735,Renault,0
2020,Abu Dhabi Grand Prix,Red Bull Racing,max_verstappen,dry,58.93719806763285,95.993,Honda,1
2020,Abu Dhabi Grand Prix,Mercedes,bottas,dry,58.93719806763285,95.699,Mercedes,1
2020,Abu Dhabi Grand Prix,Mercedes,hamilton,dry,58.93719806763285,95.528,Mercedes,1
2020,Abu Dhabi Grand Prix,McLaren,norris,dry,58.93719806763285,96.016,Renault,0
2020,Abu Dhabi Grand Prix,Red Bull Racing,albon,dry,58.93719806763285,96.106,Honda,1
2020,Abu Dhabi Grand Prix,McLaren,sainz,dry,58.93719806763285,96.517,Renault,0
2020,Abu Dhabi Grand Prix,AlphaTauri,kvyat,dry,58.93719806763285,96.459,Honda,1
2020,Abu Dhabi Grand Prix,Racing Point,stroll,dry,58.93719806763285,96.502,Mercedes,0
2020,Abu Dhabi Grand Prix,Ferrari,leclerc,dry,58.93719806763285,95.881,Ferrari,1
2020,Abu Dhabi Grand Prix,AlphaTauri,gasly,dry,58.93719806763285,96.545,Honda,1
2020,Abu Dhabi Grand Prix,Renault,ocon,dry,58.93719806763285,96.783,Renault,1
2020,Abu Dhabi Grand Prix,Renault,ricciardo,dry,58.93719806763285,96.704,Renault,1
2020,Abu Dhabi Grand Prix,Ferrari,vettel,dry,58.93719806763285,96.655,Ferrari,1
2020,Abu Dhabi Grand Prix,Alfa Romeo Racing,giovinazzi,dry,58.93719806763285,97.075,Ferrari,0
2020,Abu Dhabi Grand Prix,Racing Point,perez,dry,58.93719806763285,96.034,Mercedes,0
2020,Abu Dhabi Grand Prix,Alfa Romeo Racing,raikkonen,dry,58.93719806763285,97.555,Ferrari,0
2020,Abu Dhabi Grand Prix,Haas F1 Team,kevin_magnussen,dry,58.93719806763285,97.863,Ferrari,0
2020,Abu Dhabi Grand Prix,Williams,russell,dry,58.93719806763285,98.045,Mercedes,0
2020,Abu Dhabi Grand Prix,Haas F1 Team,pietro_fittipaldi,dry,58.93719806763285,98.173,Ferrari,0
2020,Abu Dhabi Grand Prix,Williams,latifi,dry,58.93719806763285,98.443,Mercedes,0
2020,Sakhir Grand Prix,Mercedes,bottas,dry,67.88008565310493,53.904,Mercedes,1
2020,Sakhir Grand Prix,Mercedes,russell,dry,67.88008565310493,54.16,Mercedes,0
2020,Sakhir Grand Prix,Red Bull Racing,max_verstappen,dry,67.88008565310493,54.037,Honda,1
2020,Sakhir Grand Prix,Ferrari,leclerc,dry,67.88008565310493,54.249,Ferrari,1
2020,Sakhir Grand Prix,Racing Point,perez,dry,67.88008565310493,54.236,Mercedes,0
2020,Sakhir Grand Prix,AlphaTauri,kvyat,dry,67.88008565310493,54.346,Honda,1
2020,Sakhir Grand Prix,Renault,ricciardo,dry,67.88008565310493,54.388,Renault,1
2020,Sakhir Grand Prix,McLaren,sainz,dry,67.88008565310493,54.45,Renault,0
2020,Sakhir Grand Prix,AlphaTauri,gasly,dry,67.88008565310493,54.207,Honda,1
2020,Sakhir Grand Prix,Racing Point,stroll,dry,67.88008565310493,54.595,Mercedes,0
2020,Sakhir Grand Prix,Renault,ocon,dry,67.88008565310493,54.309,Renault,1
2020,Sakhir Grand Prix,Red Bull Racing,albon,dry,67.88008565310493,54.62,Honda,1
2020,Sakhir Grand Prix,Ferrari,vettel,dry,67.88008565310493,54.301,Ferrari,1
2020,Sakhir Grand Prix,Alfa Romeo Racing,giovinazzi,dry,67.88008565310493,54.523,Ferrari,0
2020,Sakhir Grand Prix,McLaren,norris,dry,67.88008565310493,54.194,Renault,0
2020,Sakhir Grand Prix,Haas F1 Team,kevin_magnussen,dry,67.88008565310493,54.705,Ferrari,0
2020,Sakhir Grand Prix,Williams,latifi,dry,67.88008565310493,54.796,Mercedes,0
2020,Sakhir Grand Prix,Williams,aitken,dry,67.88008565310493,54.892,Mercedes,0
2020,Sakhir Grand Prix,Alfa Romeo Racing,raikkonen,dry,67.88008565310493,54.963,Ferrari,0
2020,Sakhir Grand Prix,Haas F1 Team,pietro_fittipaldi,dry,67.88008565310493,55.426,Ferrari,0
2023,Austrian Grand Prix,Red Bull Racing,max_verstappen,dry,67.36401673640168,65.116,Honda,1
2023,Austrian Grand Prix,Ferrari,leclerc,dry,67.36401673640168,65.577,Ferrari,1
2023,Austrian Grand Prix,Ferrari,sainz,dry,67.36401673640168,65.339,Ferrari,1
2023,Austrian Grand Prix,McLaren,norris,dry,67.36401673640168,65.617,Mercedes,0
2023,Austrian Grand Prix,Mercedes,hamilton,dry,67.36401673640168,65.673,Mercedes,1
2023,Austrian Grand Prix,Aston Martin,stroll,dry,67.36401673640168,65.71,Mercedes,0
2023,Austrian Grand Prix,Aston Martin,alonso,dry,67.36401673640168,65.655,Mercedes,0
2023,Austrian Grand Prix,Haas F1 Team,hulkenberg,dry,67.36401673640168,65.74,Ferrari,0
2023,Austrian Grand Prix,Alpine,gasly,dry,67.36401673640168,65.515,Renault,1
2023,Austrian Grand Prix,Williams,albon,dry,67.36401673640168,65.673,Mercedes,0
2023,Austrian Grand Prix,Mercedes,russell,dry,67.36401673640168,65.686,Mercedes,1
2023,Austrian Grand Prix,Alpine,ocon,dry,67.36401673640168,65.729,Renault,1
2023,Austrian Grand Prix,McLaren,piastri,dry,67.36401673640168,65.683,Mercedes,0
2023,Austrian Grand Prix,Alfa Romeo,bottas,dry,67.36401673640168,65.763,Ferrari,0
2023,Austrian Grand Prix,Red Bull Racing,perez,dry,67.36401673640168,65.177,Honda,1
2023,Austrian Grand Prix,AlphaTauri,tsunoda,dry,67.36401673640168,65.784,Honda,0
2023,Austrian Grand Prix,Alfa Romeo,zhou,dry,67.36401673640168,65.818,Ferrari,0
2023,Austrian Grand Prix,Williams,sargeant,dry,67.36401673640168,65.948,Mercedes,0
2023,Austrian Grand Prix,Haas F1 Team,kevin_magnussen,dry,67.36401673640168,65.971,Ferrari,0
2023,Austrian Grand Prix,AlphaTauri,de_vries,dry,67.36401673640168,65.974,Honda,0
2023,British Grand Prix,Red Bull Racing,max_verstappen,dry,67.15976331360946,89.428,Honda,1
2023,British Grand Prix,McLaren,norris,dry,67.15976331360946,88.917,Mercedes,0
2023,British Grand Prix,McLaren,piastri,dry,67.15976331360946,89.874,Mercedes,0
2023,British Grand Prix,Ferrari,leclerc,dry,67.15976331360946,89.143,Ferrari,1
2023,British Grand Prix,Ferrari,sainz,dry,67.15976331360946,89.865,Ferrari,1
2023,British Grand Prix,Mercedes,russell,dry,67.15976331360946,89.412,Mercedes,1
2023,British Grand Prix,Mercedes,hamilton,dry,67.15976331360946,89.415,Mercedes,1
2023,British Grand Prix,Williams,albon,dry,67.15976331360946,89.466,Mercedes,0
2023,British Grand Prix,Aston Martin,alonso,dry,67.15976331360946,89.949,Mercedes,0
2023,British Grand Prix,Alpine,gasly,dry,67.15976331360946,89.533,Renault,1
2023,British Grand Prix,Haas F1 Team,hulkenberg,dry,67.15976331360946,89.603,Ferrari,0
2023,British Grand Prix,Aston Martin,stroll,dry,67.15976331360946,89.448,Mercedes,0
2023,British Grand Prix,Alpine,ocon,dry,67.15976331360946,89.7,Renault,1
2023,British Grand Prix,Williams,sargeant,dry,67.15976331360946,89.873,Mercedes,0
2023,British Grand Prix,Alfa Romeo,bottas,dry,67.15976331360946,89.798,Ferrari,0
2023,British Grand Prix,Red Bull Racing,perez,dry,67.15976331360946,89.968,Honda,1
2023,British Grand Prix,AlphaTauri,tsunoda,dry,67.15976331360946,90.025,Honda,0
2023,British Grand Prix,Alfa Romeo,zhou,dry,67.15976331360946,90.123,Ferrari,0
2023,British Grand Prix,AlphaTauri,de_vries,dry,67.15976331360946,90.513,Honda,0
2023,British Grand Prix,Haas F1 Team,kevin_magnussen,dry,67.15976331360946,92.378,Ferrari,0
2018,German Grand Prix,Ferrari,vettel,dry,65.2751423149905,72.538,Ferrari,1
2018,German Grand Prix,Mercedes,bottas,dry,65.2751423149905,72.962,Mercedes,1
2018,German Grand Prix,Ferrari,raikkonen,dry,65.2751423149905,72.505,Ferrari,1
2018,German Grand Prix,Red Bull Racing,max_verstappen,dry,65.2751423149905,73.127,Renault,0
2018,German Grand Prix,Haas F1 Team,kevin_magnussen,dry,65.2751423149905,73.105,Ferrari,0
2018,German Grand Prix,Haas F1 Team,grosjean,dry,65.2751423149905,72.986,Ferrari,0
2018,German Grand Prix,Renault,hulkenberg,dry,65.2751423149905,73.479,Renault,1
2018,German Grand Prix,Renault,sainz,dry,65.2751423149905,73.324,Renault,1
2018,German Grand Prix,Sauber,leclerc,dry,65.2751423149905,73.077,Ferrari,0
2018,German Grand Prix,Force India,perez,dry,65.2751423149905,73.427,Mercedes,0
2018,German Grand Prix,McLaren,alonso,dry,65.2751423149905,73.614,Renault,0
2018,German Grand Prix,Williams,sirotkin,dry,65.2751423149905,73.708,Mercedes,0
2018,German Grand Prix,Sauber,ericsson,dry,65.2751423149905,73.562,Ferrari,0
2018,German Grand Prix,Mercedes,hamilton,dry,65.2751423149905,73.012,Mercedes,1
2018,German Grand Prix,Red Bull Racing,ricciardo,dry,65.2751423149905,73.318,Renault,0
2018,German Grand Prix,Force India,ocon,dry,65.2751423149905,73.72,Mercedes,0
2018,German Grand Prix,Toro Rosso,gasly,dry,65.2751423149905,73.749,Honda,1
2018,German Grand Prix,Toro Rosso,brendon_hartley,dry,65.2751423149905,74.045,Honda,1
2018,German Grand Prix,Williams,stroll,dry,65.2751423149905,74.206,Mercedes,0
2018,German Grand Prix,McLaren,vandoorne,dry,65.2751423149905,74.401,Renault,0
2019,Singapore Grand Prix,Ferrari,leclerc,dry,45.73863636363637,98.014,Ferrari,1
2019,Singapore Grand Prix,Mercedes,hamilton,dry,45.73863636363637,97.565,Mercedes,1
2019,Singapore Grand Prix,Ferrari,vettel,dry,45.73863636363637,98.374,Ferrari,1
2019,Singapore Grand Prix,Red Bull Racing,max_verstappen,dry,45.73863636363637,98.54,Honda,1
2019,Singapore Grand Prix,Mercedes,bottas,dry,45.73863636363637,97.317,Mercedes,1
2019,Singapore Grand Prix,Red Bull Racing,albon,dry,45.73863636363637,99.106,Honda,1
2019,Singapore Grand Prix,McLaren,sainz,dry,45.73863636363637,98.882,Renault,0
2019,Singapore Grand Prix,Renault,hulkenberg,dry,45.73863636363637,99.001,Renault,1
2019,Singapore Grand Prix,McLaren,norris,dry,45.73863636363637,98.606,Renault,0
2019,Singapore Grand Prix,Racing Point,perez,dry,45.73863636363637,99.909,Mercedes,0
2019,Singapore Grand Prix,Alfa Romeo Racing,giovinazzi,dry,45.73863636363637,99.272,Ferrari,0
2019,Singapore Grand Prix,Toro Rosso,gasly,dry,45.73863636363637,99.085,Honda,1
2019,Singapore Grand Prix,Alfa Romeo Racing,raikkonen,dry,45.73863636363637,99.454,Ferrari,0
2019,Singapore Grand Prix,Haas F1 Team,kevin_magnussen,dry,45.73863636363637,99.942,Ferrari,0
2019,Singapore Grand Prix,Toro Rosso,kvyat,dry,45.73863636363637,99.957,Honda,1
2019,Singapore Grand Prix,Racing Point,stroll,dry,45.73863636363637,99.979,Mercedes,0
2019,Singapore Grand Prix,Haas F1 Team,grosjean,dry,45.73863636363637,100.277,Ferrari,0
2019,Singapore Grand Prix,Williams,russell,dry,45.73863636363637,100.867,Mercedes,0
2019,Singapore Grand Prix,Williams,kubica,dry,45.73863636363637,101.186,Mercedes,0
2020,Spanish Grand Prix,Mercedes,hamilton,dry,62.2154779969651,76.872,Mercedes,1
2020,Spanish Grand Prix,Mercedes,bottas,dry,62.2154779969651,77.243,Mercedes,1
2020,Spanish Grand Prix,Red Bull Racing,max_verstappen,dry,62.2154779969651,77.213,Honda,1
2020,Spanish Grand Prix,Racing Point,perez,dry,62.2154779969651,77.117,Mercedes,0
2020,Spanish Grand Prix,Racing Point,stroll,dry,62.2154779969651,77.316,Mercedes,0
2020,Spanish Grand Prix,Red Bull Racing,albon,dry,62.2154779969651,77.419,Honda,1
2020,Spanish Grand Prix,McLaren,sainz,dry,62.2154779969651,77.438,Renault,0
2020,Spanish Grand Prix,McLaren,norris,dry,62.2154779969651,77.577,Renault,0
2020,Spanish Grand Prix,Ferrari,leclerc,dry,62.2154779969651,77.256,Ferrari,1
2020,Spanish Grand Prix,AlphaTauri,gasly,dry,62.2154779969651,77.356,Honda,1
2020,Spanish Grand Prix,Ferrari,vettel,dry,62.2154779969651,77.573,Ferrari,1
2020,Spanish Grand Prix,AlphaTauri,kvyat,dry,62.2154779969651,77.676,Honda,1
2020,Spanish Grand Prix,Renault,ricciardo,dry,62.2154779969651,77.667,Renault,1
2020,Spanish Grand Prix,Alfa Romeo Racing,raikkonen,dry,62.2154779969651,77.797,Ferrari,0
2020,Spanish Grand Prix,Renault,ocon,dry,62.2154779969651,77.765,Renault,1
2020,Spanish Grand Prix,Haas F1 Team,kevin_magnussen,dry,62.2154779969651,77.908,Ferrari,0
2020,Spanish Grand Prix,Haas F1 Team,grosjean,dry,62.2154779969651,78.089,Ferrari,0
2020,Spanish Grand Prix,Williams,russell,dry,62.2154779969651,78.099,Mercedes,0
2020,Spanish Grand Prix,Williams,latifi,dry,62.2154779969651,78.532,Mercedes,0
2020,Spanish Grand Prix,Alfa Romeo Racing,giovinazzi,dry,62.2154779969651,78.697,Ferrari,0
2023,Miami Grand Prix,Red Bull Racing,perez,dry,57.207890743550834,87.713,Honda,1
2023,Miami Grand Prix,Aston Martin,alonso,dry,57.207890743550834,88.179,Mercedes,0
2023,Miami Grand Prix,Ferrari,sainz,dry,57.207890743550834,87.686,Ferrari,1
2023,Miami Grand Prix,Haas F1 Team,kevin_magnussen,dry,57.207890743550834,87.809,Ferrari,0
2023,Miami Grand Prix,Alpine,gasly,dry,57.207890743550834,88.061,Renault,1
2023,Miami Grand Prix,Mercedes,russell,dry,57.207890743550834,88.086,Mercedes,1
