Year,EventName,FullThrottlePct,Rainfall,DriverId,TeamName,engine,works,Q1_time
2026,Chinese Grand Prix,55.02121640735502,False,hulkenberg,Audi,,,94.116
2026,Chinese Grand Prix,55.02121640735502,False,colapinto,Alpine,,,93.634
2026,Chinese Grand Prix,55.02121640735502,False,ocon,Haas F1 Team,,,93.974
2026,Chinese Grand Prix,55.02121640735502,False,lawson,Racing Bulls,,,94.139
2026,Chinese Grand Prix,55.02121640735502,False,arvid_lindblad,Racing Bulls,,,93.906
2026,Chinese Grand Prix,55.02121640735502,False,bortoleto,Audi,,,93.549
2026,Chinese Grand Prix,55.02121640735502,False,sainz,Williams,,,94.317
2026,Chinese Grand Prix,55.02121640735502,False,albon,Williams,,,94.772
2026,Chinese Grand Prix,55.02121640735502,False,alonso,Aston Martin,,,95.203
2026,Chinese Grand Prix,55.02121640735502,False,bottas,Cadillac,,,95.436
2026,Chinese Grand Prix,55.02121640735502,False,stroll,Aston Martin,,,95.995
2026,Chinese Grand Prix,55.02121640735502,False,perez,Cadillac,,,96.906
2024,United States Grand Prix,57.40479548660085,False,norris,McLaren,Mercedes,0.0,93.616
2024,United States Grand Prix,57.40479548660085,False,max_verstappen,Red Bull Racing,,,93.046
2024,United States Grand Prix,57.40479548660085,False,sainz,Ferrari,Ferrari,1.0,93.556
2024,United States Grand Prix,57.40479548660085,False,leclerc,Ferrari,Ferrari,1.0,93.241
2024,United States Grand Prix,57.40479548660085,False,piastri,McLaren,Mercedes,0.0,93.864
2024,United States Grand Prix,57.40479548660085,False,russell,Mercedes,Mercedes,1.0,93.536
2024,United States Grand Prix,57.40479548660085,False,gasly,Alpine,Renault,1.0,93.55
2024,United States Grand Prix,57.40479548660085,False,alonso,Aston Martin,Mercedes,0.0,93.973
2024,United States Grand Prix,57.40479548660085,False,kevin_magnussen,Haas F1 Team,,,93.564
2024,United States Grand Prix,57.40479548660085,False,perez,Red Bull Racing,,,93.611
2024,United States Grand Prix,57.40479548660085,False,tsunoda,RB,,,93.795
2024,United States Grand Prix,57.40479548660085,False,hulkenberg,Haas F1 Team,,,93.601
2024,United States Grand Prix,57.40479548660085,False,ocon,Alpine,Renault,1.0,93.986
2024,United States Grand Prix,57.40479548660085,False,stroll,Aston Martin,Mercedes,0.0,94.033
2024,United States Grand Prix,57.40479548660085,False,lawson,RB,,,93.339
2024,United States Grand Prix,57.40479548660085,False,albon,Williams,Mercedes,0.0,94.051
2024,United States Grand Prix,57.40479548660085,False,colapinto,Williams,Mercedes,0.0,94.062
2024,United States Grand Prix,57.40479548660085,False,bottas,Kick Sauber,,,94.152
2024,United States Grand Prix,57.40479548660085,False,hamilton,Mercedes,Mercedes,1.0,94.154
2024,United States Grand Prix,57.40479548660085,False,zhou,Kick Sauber,,,94.228
2020,Turkish Grand Prix,33.2620320855615,True,stroll,Racing Point,Mercedes,0.0,127.467
2020,Turkish Grand Prix,33.2620320855615,False,max_verstappen,Red Bull Racing,,,117.485
2020,Turkish Grand Prix,33.2620320855615,False,perez,Racing Point,Mercedes,0.0,127.614
2020,Turkish Grand Prix,33.2620320855615,False,albon,Red Bull Racing,,,119.431
2020,Turkish Grand Prix,33.2620320855615,False,ricciardo,Renault,Renault,1.0,125.598
2020,Turkish Grand Prix,33.2620320855615,True,hamilton,Mercedes,Mercedes,1.0,127.599
2020,Turkish Grand Prix,33.2620320855615,True,ocon,Renault,Renault,1.0,126.115
2020,Turkish Grand Prix,33.2620320855615,False,raikkonen,Alfa Romeo Racing,,,121.249
2020,Turkish Grand Prix,33.2620320855615,False,bottas,Mercedes,Mercedes,1.0,127.001
2020,Turkish Grand Prix,33.2620320855615,False,giovinazzi,Alfa Romeo Racing,,,127.341
2020,Turkish Grand Prix,33.2620320855615,False,norris,McLaren,Renault,0.0,127.167
2020,Turkish Grand Prix,33.2620320855615,False,vettel,Ferrari,Ferrari,1.0,123.356
2020,Turkish Grand Prix,33.2620320855615,False,sainz,McLaren,Renault,0.0,127.489
2020,Turkish Grand Prix,33.2620320855615,False,leclerc,Ferrari,Ferrari,1.0,124.464
2020,Turkish Grand Prix,33.2620320855615,False,gasly,AlphaTauri,Honda,1.0,125.579
2020,Turkish Grand Prix,33.2620320855615,True,kevin_magnussen,Haas F1 Team,,,128.007
2020,Turkish Grand Prix,33.2620320855615,False,kvyat,AlphaTauri,Honda,1.0,129.07
2020,Turkish Grand Prix,33.2620320855615,False,russell,Williams,Mercedes,0.0,130.017
2020,Turkish Grand Prix,33.2620320855615,True,grosjean,Haas F1 Team,,,132.909
2020,Turkish Grand Prix,33.2620320855615,True,latifi,Williams,Mercedes,0.0,141.611
2020,Italian Grand Prix,75.9825327510917,False,hamilton,Mercedes,Mercedes,1.0,79.514
2020,Italian Grand Prix,75.9825327510917,False,bottas,Mercedes,Mercedes,1.0,79.786
2020,Italian Grand Prix,75.9825327510917,False,sainz,McLaren,Renault,0.0,80.099
2020,Italian Grand Prix,75.9825327510917,False,perez,Racing Point,Mercedes,0.0,80.048
2020,Italian Grand Prix,75.9825327510917,False,max_verstappen,Red Bull Racing,,,80.193
2020,Italian Grand Prix,75.9825327510917,False,norris,McLaren,Renault,0.0,80.344
2020,Italian Grand Prix,75.9825327510917,False,ricciardo,Renault,Renault,1.0,80.548
2020,Italian Grand Prix,75.9825327510917,False,stroll,Racing Point,Mercedes,0.0,80.4
2020,Italian Grand Prix,75.9825327510917,False,albon,Red Bull Racing,,,81.104
2020,Italian Grand Prix,75.9825327510917,False,gasly,AlphaTauri,Honda,1.0,80.145
2020,Italian Grand Prix,75.9825327510917,False,kvyat,AlphaTauri,Honda,1.0,80.307
2020,Italian Grand Prix,75.9825327510917,False,ocon,Renault,Renault,1.0,80.747
2020,Italian Grand Prix,75.9825327510917,False,leclerc,Ferrari,Ferrari,1.0,80.443
2020,Italian Grand Prix,75.9825327510917,False,raikkonen,Alfa Romeo Racing,,,81.01
2020,Italian Grand Prix,75.9825327510917,False,kevin_magnussen,Haas F1 Team,,,80.869
2020,Italian Grand Prix,75.9825327510917,False,grosjean,Haas F1 Team,,,81.139
2020,Italian Grand Prix,75.9825327510917,False,vettel,Ferrari,Ferrari,1.0,81.151
2020,Italian Grand Prix,75.9825327510917,False,giovinazzi,Alfa Romeo Racing,,,81.206
2020,Italian Grand Prix,75.9825327510917,False,russell,Williams,Mercedes,0.0,81.587
2020,Italian Grand Prix,75.9825327510917,False,latifi,Williams,Mercedes,0.0,81.717
2023,United States Grand Prix,55.57122708039493,False,leclerc,Ferrari,Ferrari,1.0,96.061
2023,United States Grand Prix,55.57122708039493,False,norris,McLaren,Mercedes,0.0,95.11
2023,United States Grand Prix,55.57122708039493,False,hamilton,Mercedes,Mercedes,1.0,95.091
2023,United States Grand Prix,55.57122708039493,False,sainz,Ferrari,Ferrari,1.0,95.824
2023,United States Grand Prix,55.57122708039493,False,russell,Mercedes,Mercedes,1.0,96.165
2023,United States Grand Prix,55.57122708039493,False,max_verstappen,Red Bull Racing,,,95.346
2023,United States Grand Prix,55.57122708039493,False,gasly,Alpine,Renault,1.0,96.158
2023,United States Grand Prix,55.57122708039493,False,ocon,Alpine,Renault,1.0,96.131
2023,United States Grand Prix,55.57122708039493,False,perez,Red Bull Racing,,,95.989
2023,United States Grand Prix,55.57122708039493,False,piastri,McLaren,Mercedes,0.0,96.064
2023,United States Grand Prix,55.57122708039493,False,tsunoda,AlphaTauri,Honda,0.0,95.913
2023,United States Grand Prix,55.57122708039493,False,zhou,Alfa Romeo,Ferrari,0.0,96.052
2023,United States Grand Prix,55.57122708039493,False,bottas,Alfa Romeo,Ferrari,0.0,96.082
2023,United States Grand Prix,55.57122708039493,False,kevin_magnussen,Haas F1 Team,,,96.009
2023,United States Grand Prix,55.57122708039493,False,ricciardo,AlphaTauri,Honda,0.0,96.213
2023,United States Grand Prix,55.57122708039493,False,hulkenberg,Haas F1 Team,,,96.235
2023,United States Grand Prix,55.57122708039493,False,alonso,Aston Martin,Mercedes,0.0,96.268
2023,United States Grand Prix,55.57122708039493,False,albon,Williams,Mercedes,0.0,96.315
2023,United States Grand Prix,55.57122708039493,False,stroll,Aston Martin,Mercedes,0.0,96.589
2023,United States Grand Prix,55.57122708039493,False,sargeant,Williams,Mercedes,0.0,96.827
2019,Hungarian Grand Prix,59.46428571428572,False,max_verstappen,Red Bull Racing,,,75.817
2019,Hungarian Grand Prix,59.46428571428572,False,bottas,Mercedes,Mercedes,1.0,76.078
2019,Hungarian Grand Prix,59.46428571428572,False,hamilton,Mercedes,Mercedes,1.0,76.068
2019,Hungarian Grand Prix,59.46428571428572,False,leclerc,Ferrari,Ferrari,1.0,76.337
2019,Hungarian Grand Prix,59.46428571428572,False,vettel,Ferrari,Ferrari,1.0,76.452
2019,Hungarian Grand Prix,59.46428571428572,False,gasly,Red Bull Racing,,,76.716
2019,Hungarian Grand Prix,59.46428571428572,False,norris,McLaren,Renault,0.0,76.697
2019,Hungarian Grand Prix,59.46428571428572,False,sainz,McLaren,Renault,0.0,76.493
2019,Hungarian Grand Prix,59.46428571428572,False,grosjean,Haas F1 Team,,,76.978
2019,Hungarian Grand Prix,59.46428571428572,False,raikkonen,Alfa Romeo Racing,,,76.506
2019,Hungarian Grand Prix,59.46428571428572,False,hulkenberg,Renault,Renault,1.0,76.79
2019,Hungarian Grand Prix,59.46428571428572,False,albon,Toro Rosso,Honda,1.0,76.912
2019,Hungarian Grand Prix,59.46428571428572,False,kvyat,Toro Rosso,Honda,1.0,76.75
2019,Hungarian Grand Prix,59.46428571428572,False,giovinazzi,Alfa Romeo Racing,,,76.894
2019,Hungarian Grand Prix,59.46428571428572,False,kevin_magnussen,Haas F1 Team,,,76.122
2019,Hungarian Grand Prix,59.46428571428572,False,russell,Williams,Mercedes,0.0,77.031
2019,Hungarian Grand Prix,59.46428571428572,False,perez,Racing Point,Mercedes,0.0,77.109
2019,Hungarian Grand Prix,59.46428571428572,False,ricciardo,Renault,Renault,1.0,77.257
2019,Hungarian Grand Prix,59.46428571428572,False,stroll,Racing Point,Mercedes,0.0,77.542
2019,Hungarian Grand Prix,59.46428571428572,False,kubica,Williams,Mercedes,0.0,78.324
2023,Canadian Grand Prix,47.77594728171334,False,max_verstappen,Red Bull Racing,,,80.851
2023,Canadian Grand Prix,47.77594728171334,False,hulkenberg,Haas F1 Team,,,82.73
2023,Canadian Grand Prix,47.77594728171334,False,alonso,Aston Martin,Mercedes,0.0,81.481
2023,Canadian Grand Prix,47.77594728171334,False,hamilton,Mercedes,Mercedes,1.0,81.554
2023,Canadian Grand Prix,47.77594728171334,False,russell,Mercedes,Mercedes,1.0,81.798
2023,Canadian Grand Prix,47.77594728171334,False,ocon,Alpine,Renault,1.0,82.114
2023,Canadian Grand Prix,47.77594728171334,False,norris,McLaren,Mercedes,0.0,81.998
2023,Canadian Grand Prix,47.77594728171334,False,sainz,Ferrari,Ferrari,1.0,82.248
2023,Canadian Grand Prix,47.77594728171334,False,piastri,McLaren,Mercedes,0.0,82.19
2023,Canadian Grand Prix,47.77594728171334,False,albon,Williams,Mercedes,0.0,81.938
2023,Canadian Grand Prix,47.77594728171334,False,leclerc,Ferrari,Ferrari,1.0,81.843
2023,Canadian Grand Prix,47.77594728171334,False,perez,Red Bull Racing,,,82.151
2023,Canadian Grand Prix,47.77594728171334,False,stroll,Aston Martin,Mercedes,0.0,82.677
2023,Canadian Grand Prix,47.77594728171334,False,kevin_magnussen,Haas F1 Team,,,82.351
2023,Canadian Grand Prix,47.77594728171334,False,bottas,Alfa Romeo,Ferrari,0.0,82.332
2023,Canadian Grand Prix,47.77594728171334,False,tsunoda,AlphaTauri,Honda,0.0,82.746
2023,Canadian Grand Prix,47.77594728171334,False,gasly,Alpine,Renault,1.0,82.886
2023,Canadian Grand Prix,47.77594728171334,False,de_vries,AlphaTauri,Honda,0.0,83.137
2023,Canadian Grand Prix,47.77594728171334,False,sargeant,Williams,Mercedes,0.0,83.337
2023,Canadian Grand Prix,47.77594728171334,False,zhou,Alfa Romeo,Ferrari,0.0,83.342
2019,Japanese Grand Prix,66.00910470409713,False,vettel,Ferrari,Ferrari,1.0,88.988
2019,Japanese Grand Prix,66.00910470409713,False,leclerc,Ferrari,Ferrari,1.0,88.405
2019,Japanese Grand Prix,66.00910470409713,False,bottas,Mercedes,Mercedes,1.0,88.896
2019,Japanese Grand Prix,66.00910470409713,False,hamilton,Mercedes,Mercedes,1.0,88.735
2019,Japanese Grand Prix,66.00910470409713,False,max_verstappen,Red Bull Racing,,,88.754
2019,Japanese Grand Prix,66.00910470409713,False,albon,Red Bull Racing,,,89.351
2019,Japanese Grand Prix,66.00910470409713,False,sainz,McLaren,Renault,0.0,89.018
2019,Japanese Grand Prix,66.00910470409713,False,norris,McLaren,Renault,0.0,88.873
2019,Japanese Grand Prix,66.00910470409713,False,gasly,Toro Rosso,Honda,1.0,89.411
2019,Japanese Grand Prix,66.00910470409713,False,grosjean,Haas F1 Team,,,89.572
2019,Japanese Grand Prix,66.00910470409713,False,giovinazzi,Alfa Romeo Racing,,,89.604
2019,Japanese Grand Prix,66.00910470409713,False,stroll,Racing Point,Mercedes,0.0,89.594
2019,Japanese Grand Prix,66.00910470409713,False,raikkonen,Alfa Romeo Racing,,,89.636
2019,Japanese Grand Prix,66.00910470409713,False,kvyat,Toro Rosso,Honda,1.0,89.723
2019,Japanese Grand Prix,66.00910470409713,False,hulkenberg,Renault,Renault,1.0,89.619
2019,Japanese Grand Prix,66.00910470409713,False,ricciardo,Renault,Renault,1.0,89.822
2019,Japanese Grand Prix,66.00910470409713,False,perez,Racing Point,Mercedes,0.0,90.344
2019,Japanese Grand Prix,66.00910470409713,False,russell,Williams,Mercedes,0.0,90.364
2019,Japanese Grand Prix,66.00910470409713,False,kevin_magnussen,Haas F1 Team,,,
2019,Japanese Grand Prix,66.00910470409713,False,kevin_magnussen,Haas F1 Team,,,
2019,Japanese Grand Prix,66.00910470409713,False,kubica,Williams,Mercedes,0.0,
2024,São Paulo Grand Prix,32.859399684044234,False,norris,McLaren,Mercedes,0.0,90.944
2024,São Paulo Grand Prix,32.859399684044234,True,russell,Mercedes,Mercedes,1.0,89.121
2024,São Paulo Grand Prix,32.859399684044234,True,tsunoda,RB,,,89.172
2024,São Paulo Grand Prix,32.859399684044234,False,ocon,Alpine,Renault,1.0,89.171
2024,São Paulo Grand Prix,32.859399684044234,False,lawson,RB,,,90.758
2024,São Paulo Grand Prix,32.859399684044234,True,leclerc,Ferrari,Ferrari,1.0,89.839
2024,São Paulo Grand Prix,32.859399684044234,True,albon,Williams,Mercedes,0.0,89.072
2024,São Paulo Grand Prix,32.859399684044234,True,piastri,McLaren,Mercedes,0.0,90.114
2024,São Paulo Grand Prix,32.859399684044234,True,alonso,Aston Martin,Mercedes,0.0,90.207
2024,São Paulo Grand Prix,32.859399684044234,True,stroll,Aston Martin,Mercedes,0.0,90.58
2024,São Paulo Grand Prix,32.859399684044234,False,bottas,Kick Sauber,,,90.633
2024,São Paulo Grand Prix,32.859399684044234,False,max_verstappen,Red Bull Racing,,,88.522
2024,São Paulo Grand Prix,32.859399684044234,True,perez,Red Bull Racing,,,90.035
2024,São Paulo Grand Prix,32.859399684044234,True,sainz,Ferrari,Ferrari,1.0,90.303
2024,São Paulo Grand Prix,32.859399684044234,False,gasly,Alpine,Renault,1.0,89.42
2024,São Paulo Grand Prix,32.859399684044234,True,hamilton,Mercedes,Mercedes,1.0,91.15
2024,São Paulo Grand Prix,32.859399684044234,True,bearman,Haas F1 Team,,,91.229
2024,São Paulo Grand Prix,32.859399684044234,True,colapinto,Williams,Mercedes,0.0,91.27
2024,São Paulo Grand Prix,32.859399684044234,True,hulkenberg,Haas F1 Team,,,91.623
2024,São Paulo Grand Prix,32.859399684044234,False,zhou,Kick Sauber,,,92.263
2022,British Grand Prix,50.53050397877984,False,sainz,Ferrari,Ferrari,1.0,100.19
2022,British Grand Prix,50.53050397877984,False,max_verstappen,Red Bull Racing,,,99.129
2022,British Grand Prix,50.53050397877984,False,leclerc,Ferrari,Ferrari,1.0,99.846
2022,British Grand Prix,50.53050397877984,False,perez,Red Bull Racing,,,100.521
2022,British Grand Prix,50.53050397877984,False,hamilton,Mercedes,Mercedes,1.0,100.428
2022,British Grand Prix,50.53050397877984,False,norris,McLaren,Mercedes,0.0,101.515
2022,British Grand Prix,50.53050397877984,False,alonso,Alpine,Renault,1.0,101.598
2022,British Grand Prix,50.53050397877984,False,russell,Mercedes,Mercedes,1.0,100.028
2022,British Grand Prix,50.53050397877984,False,zhou,Alfa Romeo,,,100.791
2022,British Grand Prix,50.53050397877984,False,latifi,Williams,Mercedes,0.0,101.998
2022,British Grand Prix,50.53050397877984,False,gasly,AlphaTauri,Honda,0.0,101.68
2022,British Grand Prix,50.53050397877984,False,bottas,Alfa Romeo,,,101.396
2022,British Grand Prix,50.53050397877984,False,tsunoda,AlphaTauri,Honda,0.0,101.893
2022,British Grand Prix,50.53050397877984,False,ricciardo,McLaren,Mercedes,0.0,101.933
2022,British Grand Prix,50.53050397877984,False,ocon,Alpine,Renault,1.0,101.73
2022,British Grand Prix,50.53050397877984,False,albon,Williams,Mercedes,0.0,102.078
2022,British Grand Prix,50.53050397877984,False,kevin_magnussen,Haas F1 Team,,,102.159
